"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_457",800,50,0,"F",53,"NSW","Urban","Tablet_iOS","App","Daily",31,"12:00 PM - 6:00 PM",6,4,4,"BNPL","Y",28,0
"CXAUQ_1826",550,225,40,"M",57,"VIC","Urban","Tablet_iOS","Browser","Daily",43,"6:00 AM - 12:00 PM",10,2,4,"eWallet","N",0,0
"CXAUQ_2469",40,52,253,"M",54,"VIC","Urban","Phone_iOS","Browser","Daily",35,"6:00 PM - 12:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_1085",40,215,208,"F",23,"QLD","Urban","Tablet_Android","Browser","Weekly",54,"12:00 AM - 6:00 AM",2,1,1,"BNPL","N",0,0
"CXAUQ_1722",1800,129,207,"M",47,"NT","Rural","Tablet_Android","Browser","Monthly",6,"6:00 PM - 12:00 AM",8,5,4,"BNPL","N",0,0
"CXAUQ_2264",450,163,188,"M",26,"WA","Rural","Tablet_iOS","App","Weekly",41,"6:00 AM - 12:00 PM",2,2,4,"eWallet","Y",8,0
"CXAUQ_670",1150,222,0,"M",56,"NSW","Urban","Tablet_Android","Browser","Daily",35,"12:00 PM - 6:00 PM",13,3,4,"Card","N",0,0
"CXAUQ_1469",40,215,122,"M",29,"NSW","Urban","Phone_iOS","Browser","Daily",52,"6:00 PM - 12:00 AM",5,2,3,"eWallet","N",0,0
"CXAUQ_2720",600,120,450,"M",34,"QLD","Urban","Tablet_Android","App","Monthly",13,"6:00 PM - 12:00 AM",10,2,4,"BNPL","Y",5,0
"CXAUQ_390",1150,230,0,"M",47,"NSW","Urban","Tablet_Android","App","Monthly",47,"12:00 PM - 6:00 PM",5,5,4,"BNPL","Y",9,5
"CXAUQ_2500",600,141,465,"M",35,"ACT","Urban","Phone_iOS","Browser","Monthly",55,"6:00 PM - 12:00 AM",4,1,4,"BNPL","N",0,0
"CXAUQ_417",40,256,0,"F",24,"SA","Urban","Tablet_iOS","Browser","Monthly",36,"12:00 PM - 6:00 PM",5,3,3,"eWallet","N",0,0
"CXAUQ_2771",40,273,127,"M",20,"ACT","Urban","Phone_iOS","Browser","Weekly",24,"6:00 PM - 12:00 AM",2,2,3,"eWallet","N",0,0
"CXAUQ_1555",800,147,309,"M",44,"VIC","Rural","Phone_iOS","Browser","Weekly",25,"6:00 PM - 12:00 AM",5,2,4,"BNPL","N",0,0
"CXAUQ_2232",40,87,42,"M",30,"NSW","Urban","Phone_iOS","App","Daily",15,"6:00 AM - 12:00 PM",2,3,3,"eWallet","Y",12,0
"CXAUQ_1465",1050,50,141,"F",53,"QLD","Urban","Tablet_Android","App","Weekly",60,"6:00 PM - 12:00 AM",6,4,4,"eWallet","Y",22,0
"CXAUQ_2723",40,246,62,"M",25,"NSW","Rural","Tablet_iOS","App","Daily",4,"6:00 PM - 12:00 AM",2,1,4,"eWallet","Y",23,0
"CXAUQ_1836",650,90,64,"M",40,"VIC","Urban","Phone_iOS","App","Daily",32,"6:00 AM - 12:00 PM",3,1,4,"eWallet","Y",15,0
"CXAUQ_2161",40,153,263,"F",25,"NT","Urban","Tablet_iOS","Browser","Daily",29,"6:00 AM - 12:00 PM",1,3,2,"BNPL","N",0,0
"CXAUQ_2008",1400,251,289,"F",57,"NSW","Rural","Tablet_Android","App","Daily",7,"6:00 AM - 12:00 PM",3,4,4,"BNPL","Y",21,0
"CXAUQ_1039",143,126,62,"M",61,"QLD","Rural","Tablet_iOS","Browser","Daily",0,"12:00 AM - 6:00 AM",3,2,4,"eWallet","N",0,0
"CXAUQ_981",40,79,265,"F",44,"ACT","Rural","Phone_iOS","Browser","Weekly",37,"12:00 AM - 6:00 AM",1,1,4,"Card","N",0,0
"CXAUQ_2762",40,171,406,"M",24,"NSW","Urban","Phone_iOS","App","Monthly",16,"6:00 PM - 12:00 AM",2,2,3,"eWallet","Y",24,8
"CXAUQ_1642",40,91,357,"F",56,"SA","Urban","Tablet_iOS","App","Daily",42,"6:00 PM - 12:00 AM",1,3,2,"BNPL","Y",4,0
"CXAUQ_1531",1050,215,361,"F",58,"NSW","Rural","Tablet_Android","Browser","Daily",50,"6:00 PM - 12:00 AM",13,5,4,"BNPL","N",0,0
"CXAUQ_1541",40,50,239,"F",43,"WA","Rural","Tablet_iOS","Browser","Monthly",49,"6:00 PM - 12:00 AM",5,4,3,"BNPL","N",0,0
"CXAUQ_145",40,224,399,"M",24,"NSW","Urban","Tablet_iOS","Browser","Daily",0,"12:00 PM - 6:00 PM",3,2,2,"BNPL","N",0,0
"CXAUQ_309",400,145,0,"F",41,"NSW","Rural","Tablet_iOS","Browser","Daily",55,"12:00 PM - 6:00 PM",4,1,4,"Card","N",0,0
"CXAUQ_92",40,118,59,"F",23,"VIC","Urban","Phone_iOS","App","Daily",5,"12:00 PM - 6:00 PM",1,2,2,"BNPL","Y",13,0
"CXAUQ_597",900,58,490,"F",41,"NT","Rural","Tablet_iOS","App","Monthly",28,"12:00 PM - 6:00 PM",7,5,4,"BNPL","Y",19,0
"CXAUQ_1692",1100,172,249,"F",47,"ACT","Urban","Tablet_Android","App","Weekly",45,"6:00 PM - 12:00 AM",14,3,4,"BNPL","Y",11,0
"CXAUQ_412",40,50,0,"M",38,"SA","Urban","Tablet_iOS","Browser","Weekly",14,"12:00 PM - 6:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_2340",1350,103,391,"M",58,"NSW","Rural","Tablet_Android","Browser","Daily",57,"6:00 AM - 12:00 PM",1,4,4,"BNPL","N",0,0
"CXAUQ_1097",1200,75,218,"M",55,"NSW","Urban","Phone_iOS","Browser","Daily",43,"12:00 AM - 6:00 AM",7,4,4,"BNPL","N",0,0
"CXAUQ_1304",350,50,422,"F",25,"ACT","Rural","Phone_iOS","Browser","Monthly",16,"6:00 PM - 12:00 AM",1,2,2,"BNPL","N",0,0
"CXAUQ_1409",250,107,189,"M",37,"NSW","Urban","Tablet_iOS","Browser","Daily",57,"6:00 PM - 12:00 AM",5,1,3,"eWallet","N",0,0
"CXAUQ_2082",1000,187,362,"F",47,"VIC","Urban","Phone_Android","App","Monthly",15,"6:00 AM - 12:00 PM",14,4,4,"BNPL","Y",13,8
"CXAUQ_2436",40,50,490,"F",58,"NSW","Urban","Phone_Android","App","Daily",47,"6:00 AM - 12:00 PM",1,4,3,"eWallet","Y",28,0
"CXAUQ_1211",40,232,255,"M",25,"NSW","Urban","Phone_Android","Browser","Daily",52,"12:00 AM - 6:00 AM",3,1,1,"BNPL","N",0,0
"CXAUQ_489",900,121,0,"F",55,"VIC","Urban","Tablet_iOS","Browser","Weekly",53,"12:00 PM - 6:00 PM",3,3,4,"BNPL","N",0,0
"CXAUQ_1367",1200,190,157,"M",48,"NSW","Rural","Phone_Android","Browser","Daily",10,"6:00 PM - 12:00 AM",3,5,4,"eWallet","N",0,0
"CXAUQ_689",40,210,210,"M",24,"NSW","Urban","Phone_iOS","App","Daily",27,"12:00 PM - 6:00 PM",4,2,3,"eWallet","Y",16,0
"CXAUQ_1872",40,50,398,"M",24,"VIC","Urban","Phone_iOS","Browser","Daily",34,"6:00 AM - 12:00 PM",1,2,1,"BNPL","N",0,0
"CXAUQ_621",1100,80,0,"M",46,"WA","Urban","Tablet_Android","Browser","Monthly",37,"12:00 PM - 6:00 PM",3,5,4,"BNPL","N",0,0
"CXAUQ_512",1350,169,0,"M",58,"ACT","Rural","Phone_Android","App","Weekly",18,"12:00 PM - 6:00 PM",14,5,4,"BNPL","Y",7,0
"CXAUQ_2441",40,54,383,"M",38,"VIC","Rural","Phone_Android","Browser","Daily",31,"6:00 AM - 12:00 PM",1,4,4,"eWallet","N",0,0
"CXAUQ_2857",500,135,0,"M",30,"SA","Urban","Phone_Android","App","Monthly",8,"6:00 PM - 12:00 AM",1,3,4,"Card","Y",30,0
"CXAUQ_2325",1150,203,40,"M",57,"TAS","Urban","Phone_Android","App","Weekly",59,"6:00 AM - 12:00 PM",13,4,4,"eWallet","Y",14,0
"CXAUQ_2845",40,50,0,"M",53,"VIC","Urban","Phone_Android","App","Daily",14,"6:00 PM - 12:00 AM",1,4,3,"eWallet","Y",5,0
"CXAUQ_1109",40,206,301,"M",29,"SA","Urban","Phone_Android","Browser","Weekly",58,"12:00 AM - 6:00 AM",2,3,1,"BNPL","N",0,0
"CXAUQ_1902",40,50,418,"F",35,"VIC","Urban","Phone_iOS","Browser","Daily",53,"6:00 AM - 12:00 PM",1,1,1,"BNPL","N",0,0
"CXAUQ_262",1050,209,318,"M",46,"NSW","Urban","Tablet_Android","App","Monthly",10,"12:00 PM - 6:00 PM",13,5,4,"BNPL","Y",19,0
"CXAUQ_1246",550,282,114,"F",39,"SA","Urban","Phone_Android","Browser","Weekly",21,"12:00 AM - 6:00 AM",4,4,4,"eWallet","N",0,0
"CXAUQ_626",40,225,438,"M",37,"NSW","Urban","Phone_Android","App","Daily",52,"12:00 PM - 6:00 PM",2,2,3,"eWallet","Y",26,0
"CXAUQ_1754",40,179,205,"F",22,"ACT","Urban","Phone_Android","App","Monthly",37,"6:00 PM - 12:00 AM",1,1,1,"BNPL","Y",19,0
"CXAUQ_2400",40,182,279,"M",22,"ACT","Urban","Phone_iOS","Browser","Monthly",21,"6:00 AM - 12:00 PM",4,1,1,"BNPL","N",0,0
"CXAUQ_1280",400,84,413,"M",24,"VIC","Urban","Phone_iOS","Browser","Daily",50,"6:00 PM - 12:00 AM",3,4,2,"BNPL","N",0,0
"CXAUQ_1942",550,152,489,"F",49,"NT","Urban","Tablet_iOS","Browser","Weekly",10,"6:00 AM - 12:00 PM",3,3,4,"BNPL","N",0,0
"CXAUQ_162",40,245,288,"F",28,"WA","Urban","Tablet_iOS","Browser","Daily",14,"12:00 PM - 6:00 PM",6,1,2,"BNPL","N",0,0
"CXAUQ_2495",1550,171,386,"M",58,"QLD","Rural","Tablet_Android","Browser","Weekly",22,"6:00 PM - 12:00 AM",14,4,4,"BNPL","N",0,0
"CXAUQ_1299",1200,164,235,"M",49,"WA","Rural","Tablet_Android","App","Weekly",56,"6:00 PM - 12:00 AM",9,5,4,"BNPL","Y",17,0
"CXAUQ_1713",40,69,298,"F",40,"TAS","Urban","Phone_iOS","Browser","Daily",29,"6:00 PM - 12:00 AM",1,5,2,"BNPL","N",0,0
"CXAUQ_883",40,83,42,"F",26,"QLD","Urban","Phone_iOS","App","Daily",6,"12:00 AM - 6:00 AM",1,0,3,"eWallet","Y",3,0
"CXAUQ_2144",400,50,128,"M",28,"VIC","Urban","Phone_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",5,1,3,"eWallet","N",0,0
"CXAUQ_2672",40,69,205,"M",50,"VIC","Urban","Tablet_iOS","App","Weekly",54,"6:00 PM - 12:00 AM",1,2,3,"eWallet","Y",21,0
"CXAUQ_85",40,50,367,"M",31,"SA","Urban","Phone_iOS","Browser","Monthly",9,"12:00 PM - 6:00 PM",1,3,2,"BNPL","N",0,0
"CXAUQ_2798",950,50,490,"F",38,"QLD","Urban","Phone_iOS","Browser","Monthly",14,"6:00 PM - 12:00 AM",6,3,4,"BNPL","N",0,0
"CXAUQ_929",40,89,320,"M",35,"TAS","Rural","Tablet_iOS","App","Monthly",52,"12:00 AM - 6:00 AM",6,2,4,"eWallet","Y",8,0
"CXAUQ_1315",40,227,61,"F",38,"SA","Urban","Phone_iOS","App","Weekly",14,"6:00 PM - 12:00 AM",5,2,3,"eWallet","Y",8,0
"CXAUQ_992",40,103,127,"F",26,"NSW","Rural","Tablet_iOS","Browser","Daily",0,"12:00 AM - 6:00 AM",1,2,4,"Card","N",0,0
"CXAUQ_1137",1200,196,40,"M",42,"NSW","Rural","Tablet_Android","App","Weekly",13,"12:00 AM - 6:00 AM",1,3,4,"eWallet","Y",3,0
"CXAUQ_1448",1650,198,304,"M",57,"NT","Urban","Tablet_Android","App","Weekly",41,"6:00 PM - 12:00 AM",6,5,4,"BNPL","Y",3,0
"CXAUQ_2200",800,216,395,"M",48,"NSW","Urban","Tablet_Android","Browser","Daily",59,"6:00 AM - 12:00 PM",13,5,4,"BNPL","N",0,0
"CXAUQ_2704",400,182,310,"F",26,"NSW","Urban","Phone_Android","Browser","Daily",6,"6:00 PM - 12:00 AM",6,2,3,"Card","N",0,0
"CXAUQ_1917",40,101,488,"F",23,"TAS","Urban","Phone_iOS","App","Weekly",56,"6:00 AM - 12:00 PM",1,2,2,"BNPL","Y",5,0
"CXAUQ_647",900,218,0,"M",57,"SA","Rural","Phone_Android","App","Monthly",37,"12:00 PM - 6:00 PM",7,3,4,"BNPL","Y",25,8
"CXAUQ_2694",1300,281,392,"F",48,"WA","Urban","Tablet_iOS","App","Weekly",6,"6:00 PM - 12:00 AM",14,4,4,"BNPL","Y",3,0
"CXAUQ_1952",40,204,40,"F",35,"VIC","Rural","Phone_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",4,1,4,"eWallet","N",0,0
"CXAUQ_1029",209,198,40,"F",66,"NSW","Urban","Tablet_Android","Browser","Daily",49,"12:00 PM - 6:00 PM",5,1,1,"BNPL","N",0,0
"CXAUQ_1769",1000,101,383,"M",55,"NSW","Rural","Tablet_iOS","App","Daily",50,"6:00 PM - 12:00 AM",7,3,4,"BNPL","Y",2,0
"CXAUQ_654",40,50,496,"M",31,"NSW","Urban","Phone_Android","Browser","Daily",29,"12:00 PM - 6:00 PM",1,3,3,"Card","N",0,0
"CXAUQ_2633",40,128,134,"M",23,"NT","Urban","Phone_iOS","Browser","Weekly",35,"6:00 PM - 12:00 AM",3,3,3,"eWallet","N",0,0
"CXAUQ_1711",40,154,40,"F",20,"NSW","Urban","Phone_iOS","Browser","Monthly",51,"6:00 PM - 12:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1485",550,50,441,"M",31,"VIC","Urban","Phone_iOS","App","Monthly",25,"6:00 PM - 12:00 AM",5,1,4,"BNPL","Y",18,0
"CXAUQ_200",400,51,371,"F",33,"ACT","Urban","Tablet_iOS","App","Daily",42,"12:00 PM - 6:00 PM",5,2,2,"BNPL","Y",9,0
"CXAUQ_2249",40,227,386,"F",39,"NSW","Urban","Phone_iOS","App","Daily",18,"6:00 AM - 12:00 PM",6,2,1,"BNPL","Y",8,0
"CXAUQ_277",40,166,322,"M",24,"VIC","Rural","Tablet_iOS","App","Daily",35,"12:00 PM - 6:00 PM",2,2,4,"eWallet","Y",24,0
"CXAUQ_2231",40,225,461,"M",23,"NT","Urban","Tablet_iOS","Browser","Weekly",44,"6:00 AM - 12:00 PM",4,1,2,"BNPL","N",0,0
"CXAUQ_2693",450,50,40,"M",24,"WA","Urban","Tablet_Android","Browser","Weekly",24,"6:00 PM - 12:00 AM",1,1,4,"Card","N",0,0
"CXAUQ_2423",1200,174,325,"M",57,"TAS","Urban","Tablet_iOS","Browser","Weekly",23,"6:00 AM - 12:00 PM",10,5,4,"BNPL","N",0,0
"CXAUQ_472",250,91,0,"M",21,"WA","Urban","Phone_iOS","App","Monthly",36,"12:00 PM - 6:00 PM",5,3,3,"Card","Y",17,8
"CXAUQ_2309",40,286,161,"F",25,"NSW","Urban","Tablet_Android","App","Monthly",8,"6:00 AM - 12:00 PM",6,4,3,"eWallet","Y",27,0
"CXAUQ_312",250,79,0,"M",24,"VIC","Rural","Tablet_iOS","App","Monthly",9,"12:00 PM - 6:00 PM",3,2,4,"Card","Y",17,0
"CXAUQ_107",40,171,77,"F",20,"VIC","Urban","Phone_iOS","App","Daily",42,"12:00 PM - 6:00 PM",3,2,3,"eWallet","Y",3,0
"CXAUQ_1628",40,97,369,"M",34,"ACT","Urban","Tablet_Android","Browser","Daily",25,"6:00 PM - 12:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_2807",40,199,40,"F",24,"NT","Rural","Phone_iOS","Browser","Monthly",1,"6:00 PM - 12:00 AM",3,1,4,"eWallet","N",0,0
"CXAUQ_2055",950,241,340,"F",55,"VIC","Urban","Phone_Android","App","Weekly",11,"6:00 AM - 12:00 PM",1,5,4,"BNPL","Y",5,0
"CXAUQ_377",500,98,0,"M",41,"WA","Urban","Tablet_iOS","App","Weekly",46,"12:00 PM - 6:00 PM",4,1,4,"Card","Y",16,8
"CXAUQ_291",450,296,0,"F",26,"NT","Urban","Tablet_iOS","Browser","Monthly",4,"12:00 PM - 6:00 PM",3,2,4,"Card","N",0,0
"CXAUQ_341",40,233,0,"M",28,"VIC","Urban","Tablet_iOS","App","Daily",54,"12:00 PM - 6:00 PM",5,2,3,"eWallet","Y",29,0
"CXAUQ_1549",40,137,255,"F",20,"WA","Urban","Tablet_iOS","Browser","Daily",24,"6:00 PM - 12:00 AM",5,3,1,"BNPL","N",0,0
"CXAUQ_242",300,71,280,"M",30,"NSW","Urban","Phone_iOS","Browser","Daily",10,"12:00 PM - 6:00 PM",1,3,1,"BNPL","N",0,0
"CXAUQ_805",40,220,285,"M",43,"VIC","Urban","Tablet_Android","Browser","Daily",32,"12:00 AM - 6:00 AM",1,4,3,"Card","N",0,0
"CXAUQ_1519",500,178,411,"M",33,"VIC","Urban","Phone_iOS","Browser","Monthly",1,"6:00 PM - 12:00 AM",1,1,4,"BNPL","N",0,0
"CXAUQ_2305",40,50,124,"M",43,"VIC","Urban","Tablet_Android","Browser","Daily",44,"6:00 AM - 12:00 PM",1,5,3,"eWallet","N",0,0
"CXAUQ_2090",40,143,369,"F",24,"VIC","Urban","Tablet_iOS","App","Weekly",27,"6:00 AM - 12:00 PM",2,1,2,"BNPL","Y",11,0
"CXAUQ_2186",900,129,46,"F",48,"VIC","Rural","Phone_Android","Browser","Monthly",19,"6:00 AM - 12:00 PM",5,4,4,"eWallet","N",0,0
"CXAUQ_2727",1600,265,65,"M",43,"TAS","Urban","Phone_iOS","App","Weekly",33,"6:00 PM - 12:00 AM",2,4,4,"BNPL","Y",25,2
"CXAUQ_2365",700,50,373,"M",27,"QLD","Rural","Phone_iOS","Browser","Monthly",31,"6:00 AM - 12:00 PM",6,2,4,"BNPL","N",0,0
"CXAUQ_2391",1100,283,320,"F",49,"NSW","Urban","Tablet_Android","Browser","Daily",59,"6:00 AM - 12:00 PM",5,3,4,"BNPL","N",0,0
"CXAUQ_101",40,116,438,"M",24,"VIC","Urban","Phone_iOS","Browser","Daily",24,"12:00 PM - 6:00 PM",1,2,1,"BNPL","N",0,0
"CXAUQ_2129",40,232,40,"M",24,"NSW","Rural","Phone_iOS","Browser","Daily",55,"6:00 AM - 12:00 PM",6,3,4,"eWallet","N",0,0
"CXAUQ_545",40,251,263,"F",35,"TAS","Urban","Phone_Android","Browser","Monthly",7,"12:00 PM - 6:00 PM",2,3,3,"eWallet","N",0,0
"CXAUQ_2056",750,154,143,"M",56,"QLD","Urban","Phone_Android","Browser","Monthly",34,"6:00 AM - 12:00 PM",6,5,4,"eWallet","N",0,0
"CXAUQ_2766",800,158,40,"F",60,"VIC","Urban","Tablet_Android","Browser","Monthly",60,"6:00 PM - 12:00 AM",3,3,4,"BNPL","N",0,0
"CXAUQ_894",40,161,161,"F",21,"VIC","Urban","Tablet_iOS","Browser","Weekly",29,"12:00 AM - 6:00 AM",3,1,3,"eWallet","N",0,0
"CXAUQ_583",550,73,312,"M",36,"TAS","Urban","Phone_iOS","App","Weekly",37,"12:00 PM - 6:00 PM",2,3,4,"BNPL","Y",2,0
"CXAUQ_1118",1350,284,40,"F",48,"NT","Rural","Phone_Android","App","Monthly",11,"12:00 AM - 6:00 AM",14,1,4,"eWallet","Y",11,0
"CXAUQ_1569",750,168,208,"F",56,"WA","Urban","Tablet_Android","App","Weekly",22,"6:00 PM - 12:00 AM",1,4,4,"BNPL","Y",30,0
"CXAUQ_271",1200,189,291,"M",52,"NSW","Rural","Phone_Android","App","Daily",34,"12:00 PM - 6:00 PM",4,5,4,"BNPL","Y",17,0
"CXAUQ_2471",950,173,316,"M",59,"NT","Urban","Tablet_Android","App","Monthly",39,"6:00 PM - 12:00 AM",5,5,4,"BNPL","Y",7,0
"CXAUQ_421",550,280,0,"M",60,"NSW","Urban","Phone_iOS","App","Daily",39,"12:00 PM - 6:00 PM",6,4,4,"BNPL","Y",20,0
"CXAUQ_1578",1250,298,353,"M",42,"ACT","Rural","Tablet_Android","Browser","Weekly",37,"6:00 PM - 12:00 AM",4,5,4,"BNPL","N",0,0
"CXAUQ_2451",40,121,350,"M",20,"ACT","Urban","Tablet_Android","App","Weekly",48,"6:00 AM - 12:00 PM",2,1,3,"eWallet","Y",7,0
"CXAUQ_382",700,175,0,"M",44,"VIC","Urban","Tablet_iOS","App","Monthly",44,"12:00 PM - 6:00 PM",2,3,4,"BNPL","Y",12,0
"CXAUQ_2776",40,139,300,"F",27,"NSW","Urban","Phone_iOS","App","Daily",36,"6:00 PM - 12:00 AM",2,3,3,"eWallet","Y",3,0
"CXAUQ_758",40,95,348,"M",34,"NSW","Rural","Phone_iOS","App","Daily",41,"12:00 PM - 6:00 PM",5,3,2,"BNPL","Y",26,0
"CXAUQ_2014",40,207,123,"F",40,"SA","Rural","Phone_iOS","App","Monthly",38,"6:00 AM - 12:00 PM",3,2,4,"eWallet","Y",26,0
"CXAUQ_1049",236,136,287,"M",61,"WA","Rural","Tablet_iOS","Browser","Daily",22,"12:00 PM - 6:00 PM",3,2,4,"Card","N",0,0
"CXAUQ_2352",1150,117,373,"F",47,"NSW","Urban","Tablet_Android","App","Daily",5,"6:00 AM - 12:00 PM",10,4,4,"BNPL","Y",24,0
"CXAUQ_2146",40,241,263,"M",23,"SA","Urban","Tablet_iOS","App","Daily",6,"6:00 AM - 12:00 PM",3,3,1,"BNPL","Y",23,0
"CXAUQ_2549",40,76,109,"M",31,"NSW","Urban","Phone_iOS","App","Daily",15,"6:00 PM - 12:00 AM",1,1,3,"eWallet","Y",25,0
"CXAUQ_1741",600,113,359,"M",38,"QLD","Urban","Phone_Android","Browser","Weekly",50,"6:00 PM - 12:00 AM",6,4,4,"BNPL","N",0,0
"CXAUQ_2706",40,51,40,"F",47,"NT","Urban","Tablet_Android","Browser","Weekly",4,"6:00 PM - 12:00 AM",1,3,3,"eWallet","N",0,0
"CXAUQ_938",300,50,168,"M",37,"NSW","Urban","Phone_iOS","Browser","Daily",3,"12:00 AM - 6:00 AM",4,1,3,"Card","N",0,0
"CXAUQ_2476",350,50,149,"F",35,"VIC","Urban","Phone_iOS","App","Daily",47,"6:00 PM - 12:00 AM",6,3,3,"Card","Y",28,3
"CXAUQ_2491",500,50,311,"F",35,"WA","Urban","Phone_iOS","App","Monthly",41,"6:00 PM - 12:00 AM",4,2,4,"Card","Y",19,2
"CXAUQ_1511",40,50,143,"F",20,"NSW","Urban","Phone_iOS","Browser","Daily",23,"6:00 PM - 12:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_700",40,258,129,"F",21,"WA","Rural","Phone_iOS","Browser","Monthly",23,"12:00 PM - 6:00 PM",2,2,2,"BNPL","N",0,0
"CXAUQ_2185",350,183,232,"M",38,"VIC","Urban","Tablet_iOS","App","Monthly",12,"6:00 AM - 12:00 PM",6,1,2,"BNPL","Y",14,8
"CXAUQ_1132",1100,262,40,"F",47,"ACT","Urban","Tablet_iOS","App","Weekly",35,"12:00 AM - 6:00 AM",12,4,4,"eWallet","Y",23,8
"CXAUQ_2473",40,216,312,"F",47,"VIC","Urban","Tablet_Android","Browser","Daily",58,"6:00 PM - 12:00 AM",4,4,3,"eWallet","N",0,0
"CXAUQ_969",40,147,74,"M",24,"NSW","Urban","Tablet_iOS","App","Daily",33,"12:00 AM - 6:00 AM",2,2,2,"BNPL","Y",13,0
"CXAUQ_1092",0,148,0,"M",27,"WA","Urban","Tablet_iOS","Browser","Weekly",10,"12:00 AM - 6:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1115",40,156,258,"M",31,"WA","Rural","Phone_Android","Browser","Weekly",5,"12:00 AM - 6:00 AM",2,1,3,"BNPL","N",0,0
"CXAUQ_1422",950,174,69,"F",60,"NSW","Urban","Tablet_Android","App","Daily",5,"6:00 PM - 12:00 AM",9,4,4,"eWallet","Y",30,0
"CXAUQ_1096",850,168,85,"M",52,"TAS","Urban","Phone_Android","App","Weekly",44,"12:00 AM - 6:00 AM",2,5,4,"eWallet","Y",29,0
"CXAUQ_184",1500,298,79,"M",54,"NSW","Urban","Tablet_Android","Browser","Daily",1,"12:00 PM - 6:00 PM",8,4,4,"eWallet","N",0,0
