"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_1174",40,267,326,"F",30,"TAS","Rural","Phone_iOS","App","Weekly",59,"12:00 AM - 6:00 AM",3,1,2,"BNPL","Y",25,8
"CXAUQ_1213",1050,50,123,"M",42,"NSW","Urban","Tablet_Android","Browser","Daily",56,"12:00 AM - 6:00 AM",14,4,4,"eWallet","N",0,0
"CXAUQ_346",40,50,0,"M",37,"NSW","Urban","Tablet_iOS","Browser","Daily",31,"12:00 PM - 6:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_1011",40,255,207,"F",28,"QLD","Urban","Tablet_iOS","App","Weekly",14,"12:00 AM - 6:00 AM",6,3,1,"BNPL","Y",21,0
"CXAUQ_1681",40,50,387,"M",21,"ACT","Rural","Phone_iOS","App","Weekly",53,"6:00 PM - 12:00 AM",1,2,2,"BNPL","Y",8,0
"CXAUQ_2141",40,139,320,"F",21,"SA","Rural","Phone_iOS","App","Daily",59,"6:00 AM - 12:00 PM",2,1,2,"BNPL","Y",3,0
"CXAUQ_416",40,67,0,"M",35,"VIC","Rural","Tablet_iOS","Browser","Daily",46,"12:00 PM - 6:00 PM",1,3,4,"eWallet","N",0,0
"CXAUQ_1482",1000,261,330,"F",52,"NT","Rural","Tablet_Android","App","Monthly",30,"6:00 PM - 12:00 AM",13,4,4,"BNPL","Y",21,0
"CXAUQ_1017",40,118,40,"F",21,"SA","Urban","Phone_iOS","Browser","Daily",55,"12:00 AM - 6:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_414",40,50,0,"M",21,"ACT","Urban","Phone_iOS","App","Daily",36,"12:00 PM - 6:00 PM",1,3,3,"eWallet","Y",18,0
"CXAUQ_963",40,138,69,"M",24,"WA","Rural","Tablet_iOS","Browser","Weekly",5,"12:00 AM - 6:00 AM",3,2,2,"BNPL","N",0,0
"CXAUQ_1178",40,52,266,"F",48,"NSW","Rural","Phone_Android","App","Daily",37,"12:00 AM - 6:00 AM",1,4,3,"BNPL","Y",18,0
"CXAUQ_1286",1100,50,250,"F",53,"VIC","Urban","Tablet_Android","App","Daily",36,"6:00 PM - 12:00 AM",3,3,4,"BNPL","Y",27,0
"CXAUQ_512",1350,169,0,"M",58,"ACT","Rural","Phone_Android","App","Weekly",18,"12:00 PM - 6:00 PM",14,5,4,"BNPL","Y",7,0
"CXAUQ_2734",1450,108,40,"M",44,"NT","Urban","Phone_Android","Browser","Weekly",6,"6:00 PM - 12:00 AM",12,1,4,"BNPL","N",0,0
"CXAUQ_204",900,50,409,"M",45,"QLD","Rural","Phone_iOS","Browser","Weekly",57,"12:00 PM - 6:00 PM",3,3,4,"BNPL","N",0,0
"CXAUQ_324",40,290,0,"F",27,"NSW","Urban","Tablet_iOS","Browser","Weekly",51,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_837",40,50,40,"F",45,"VIC","Urban","Phone_iOS","App","Daily",30,"12:00 AM - 6:00 AM",1,3,3,"eWallet","Y",29,0
"CXAUQ_2555",800,95,331,"M",46,"VIC","Rural","Phone_Android","Browser","Weekly",13,"6:00 PM - 12:00 AM",14,4,4,"BNPL","N",0,0
"CXAUQ_2447",700,270,409,"F",33,"NSW","Urban","Phone_Android","App","Daily",11,"6:00 AM - 12:00 PM",4,3,4,"BNPL","Y",26,8
"CXAUQ_2093",40,68,40,"F",37,"QLD","Urban","Phone_iOS","App","Weekly",57,"6:00 AM - 12:00 PM",3,1,3,"eWallet","Y",21,0
"CXAUQ_1046",189,173,307,"M",62,"VIC","Urban","Tablet_iOS","Browser","Daily",22,"12:00 AM - 6:00 AM",3,2,3,"Card","N",0,0
"CXAUQ_2630",40,179,300,"F",40,"VIC","Rural","Phone_iOS","App","Monthly",5,"6:00 PM - 12:00 AM",3,3,4,"eWallet","Y",19,4
"CXAUQ_2450",200,50,304,"F",26,"QLD","Urban","Phone_Android","App","Weekly",1,"6:00 AM - 12:00 PM",2,3,3,"eWallet","Y",9,0
"CXAUQ_1181",40,289,282,"F",37,"NSW","Rural","Phone_iOS","Browser","Daily",44,"12:00 AM - 6:00 AM",4,0,3,"BNPL","N",0,0
"CXAUQ_2810",650,56,473,"F",45,"VIC","Rural","Tablet_Android","App","Monthly",56,"6:00 PM - 12:00 AM",5,4,4,"BNPL","Y",3,3
"CXAUQ_2458",40,81,255,"M",48,"VIC","Urban","Tablet_Android","Browser","Daily",1,"6:00 PM - 12:00 AM",2,4,3,"eWallet","N",0,0
"CXAUQ_1341",600,185,40,"F",58,"SA","Rural","Tablet_iOS","Browser","Weekly",40,"6:00 PM - 12:00 AM",2,4,4,"eWallet","N",0,0
"CXAUQ_2235",40,221,40,"M",25,"NT","Rural","Tablet_iOS","Browser","Weekly",49,"6:00 AM - 12:00 PM",2,2,4,"eWallet","N",0,0
"CXAUQ_1002",88,194,159,"M",62,"QLD","Rural","Tablet_iOS","Browser","Daily",49,"12:00 AM - 6:00 AM",4,4,3,"BNPL","N",0,0
"CXAUQ_2335",1200,162,40,"M",43,"SA","Urban","Tablet_Android","Browser","Weekly",54,"6:00 AM - 12:00 PM",13,5,4,"eWallet","N",0,0
"CXAUQ_941",700,248,450,"F",46,"TAS","Urban","Tablet_Android","App","Monthly",38,"12:00 AM - 6:00 AM",12,5,4,"BNPL","Y",23,0
"CXAUQ_929",40,89,320,"M",35,"TAS","Rural","Tablet_iOS","App","Monthly",52,"12:00 AM - 6:00 AM",6,2,4,"eWallet","Y",8,0
"CXAUQ_66",300,136,218,"F",28,"WA","Urban","Phone_iOS","Browser","Weekly",16,"12:00 PM - 6:00 PM",4,1,3,"Card","N",0,0
"CXAUQ_59",40,178,178,"M",45,"ACT","Rural","Phone_iOS","Browser","Weekly",1,"12:00 PM - 6:00 PM",4,3,4,"eWallet","N",0,0
"CXAUQ_1370",350,50,147,"M",37,"NSW","Urban","Tablet_iOS","Browser","Daily",1,"6:00 PM - 12:00 AM",3,3,3,"eWallet","N",0,0
"CXAUQ_792",40,276,413,"F",30,"TAS","Urban","Tablet_iOS","Browser","Monthly",10,"12:00 PM - 6:00 PM",1,4,3,"Card","N",0,0
"CXAUQ_628",1250,293,0,"M",53,"NSW","Urban","Tablet_Android","Browser","Daily",19,"12:00 PM - 6:00 PM",4,3,4,"BNPL","N",0,0
"CXAUQ_2069",40,174,277,"M",26,"NSW","Urban","Tablet_iOS","App","Daily",11,"6:00 AM - 12:00 PM",1,1,1,"BNPL","Y",17,0
"CXAUQ_1597",40,50,157,"M",24,"NSW","Urban","Tablet_Android","App","Monthly",44,"6:00 PM - 12:00 AM",5,4,3,"eWallet","Y",23,0
"CXAUQ_1024",209,65,231,"M",61,"WA","Urban","Tablet_Android","Browser","Daily",53,"12:00 AM - 6:00 AM",3,5,3,"eWallet","N",0,0
"CXAUQ_2086",40,88,299,"F",42,"NSW","Rural","Tablet_iOS","App","Daily",40,"6:00 AM - 12:00 PM",1,0,3,"BNPL","Y",18,0
"CXAUQ_1537",500,52,223,"F",35,"VIC","Urban","Phone_iOS","App","Monthly",20,"6:00 PM - 12:00 AM",4,1,4,"BNPL","Y",4,0
"CXAUQ_2004",950,144,235,"M",52,"TAS","Urban","Tablet_Android","Browser","Monthly",13,"6:00 AM - 12:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_1052",0,232,0,"M",57,"VIC","Urban","Phone_Android","App","Weekly",6,"12:00 AM - 6:00 AM",3,5,3,"eWallet","Y",4,0
"CXAUQ_1653",400,200,119,"M",27,"NT","Rural","Tablet_Android","App","Monthly",55,"6:00 PM - 12:00 AM",3,1,4,"eWallet","Y",28,0
"CXAUQ_2558",950,50,40,"F",54,"NT","Urban","Tablet_Android","App","Monthly",39,"6:00 PM - 12:00 AM",4,5,4,"BNPL","Y",10,0
"CXAUQ_693",40,224,112,"M",21,"ACT","Rural","Phone_iOS","Browser","Weekly",15,"12:00 PM - 6:00 PM",3,1,3,"BNPL","N",0,0
"CXAUQ_545",40,251,263,"F",35,"TAS","Urban","Phone_Android","Browser","Monthly",7,"12:00 PM - 6:00 PM",2,3,3,"eWallet","N",0,0
"CXAUQ_390",1150,230,0,"M",47,"NSW","Urban","Tablet_Android","App","Monthly",47,"12:00 PM - 6:00 PM",5,5,4,"BNPL","Y",9,5
"CXAUQ_116",40,90,66,"F",48,"TAS","Urban","Phone_iOS","Browser","Daily",20,"12:00 PM - 6:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_1403",40,50,290,"M",36,"NSW","Urban","Phone_iOS","Browser","Daily",25,"6:00 PM - 12:00 AM",5,3,2,"BNPL","N",0,0
"CXAUQ_1033",40,245,453,"M",41,"ACT","Urban","Tablet_iOS","Browser","Weekly",3,"12:00 AM - 6:00 AM",4,1,2,"BNPL","N",0,0
"CXAUQ_2735",600,86,442,"F",33,"NSW","Urban","Tablet_Android","App","Daily",25,"6:00 PM - 12:00 AM",6,3,4,"BNPL","Y",4,0
"CXAUQ_2765",40,95,301,"F",33,"NSW","Urban","Phone_iOS","Browser","Daily",50,"6:00 PM - 12:00 AM",3,1,3,"eWallet","N",0,0
"CXAUQ_194",40,167,370,"F",22,"ACT","Urban","Phone_iOS","App","Weekly",38,"12:00 PM - 6:00 PM",3,2,1,"BNPL","Y",4,0
"CXAUQ_582",750,277,0,"M",53,"QLD","Rural","Tablet_Android","App","Monthly",33,"12:00 PM - 6:00 PM",11,5,4,"BNPL","Y",7,0
"CXAUQ_1034",800,92,499,"M",43,"WA","Urban","Phone_iOS","App","Monthly",57,"12:00 AM - 6:00 AM",1,1,4,"BNPL","Y",29,0
"CXAUQ_2191",40,140,40,"M",24,"SA","Urban","Phone_iOS","App","Weekly",54,"6:00 AM - 12:00 PM",6,1,3,"eWallet","Y",17,8
"CXAUQ_722",1250,274,0,"F",54,"WA","Urban","Tablet_Android","App","Monthly",15,"12:00 PM - 6:00 PM",8,4,4,"BNPL","Y",8,0
"CXAUQ_1072",40,230,335,"F",20,"NSW","Rural","Tablet_iOS","Browser","Daily",23,"12:00 AM - 6:00 AM",2,2,2,"BNPL","N",0,0
"CXAUQ_2623",40,50,158,"F",23,"NSW","Urban","Tablet_iOS","Browser","Daily",7,"6:00 PM - 12:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1825",750,208,40,"F",56,"TAS","Urban","Tablet_Android","Browser","Weekly",8,"6:00 AM - 12:00 PM",1,5,4,"eWallet","N",0,0
"CXAUQ_1943",40,154,143,"F",41,"VIC","Urban","Phone_iOS","Browser","Daily",58,"6:00 AM - 12:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_851",40,50,300,"M",60,"VIC","Rural","Tablet_iOS","App","Daily",34,"12:00 AM - 6:00 AM",4,4,4,"Card","Y",26,0
"CXAUQ_767",40,255,128,"M",23,"NSW","Rural","Phone_Android","Browser","Daily",26,"12:00 PM - 6:00 PM",5,3,4,"eWallet","N",0,0
"CXAUQ_312",250,79,0,"M",24,"VIC","Rural","Tablet_iOS","App","Monthly",9,"12:00 PM - 6:00 PM",3,2,4,"Card","Y",17,0
"CXAUQ_1299",1200,164,235,"M",49,"WA","Rural","Tablet_Android","App","Weekly",56,"6:00 PM - 12:00 AM",9,5,4,"BNPL","Y",17,0
"CXAUQ_1424",40,52,317,"F",29,"NSW","Rural","Phone_iOS","Browser","Daily",16,"6:00 PM - 12:00 AM",1,2,2,"BNPL","N",0,0
"CXAUQ_536",40,73,387,"F",38,"NSW","Urban","Tablet_Android","Browser","Daily",12,"12:00 PM - 6:00 PM",5,3,3,"eWallet","N",0,0
"CXAUQ_1031",155,48,40,"M",61,"NSW","Rural","Tablet_iOS","Browser","Daily",48,"12:00 AM - 6:00 AM",4,1,4,"Card","N",0,0
"CXAUQ_2799",1350,217,41,"M",56,"TAS","Rural","Tablet_Android","Browser","Monthly",3,"6:00 PM - 12:00 AM",7,4,4,"BNPL","N",0,0
"CXAUQ_377",500,98,0,"M",41,"WA","Urban","Tablet_iOS","App","Weekly",46,"12:00 PM - 6:00 PM",4,1,4,"Card","Y",16,8
"CXAUQ_1582",40,50,365,"F",46,"NSW","Urban","Tablet_iOS","Browser","Daily",44,"6:00 PM - 12:00 AM",1,2,1,"BNPL","N",0,0
"CXAUQ_2776",40,139,300,"F",27,"NSW","Urban","Phone_iOS","App","Daily",36,"6:00 PM - 12:00 AM",2,3,3,"eWallet","Y",3,0
"CXAUQ_1129",500,54,468,"M",28,"QLD","Urban","Phone_iOS","Browser","Weekly",24,"12:00 AM - 6:00 AM",6,1,4,"BNPL","N",0,0
"CXAUQ_1158",1250,217,293,"M",53,"NSW","Urban","Tablet_Android","App","Daily",43,"12:00 AM - 6:00 AM",4,4,4,"BNPL","Y",30,0
"CXAUQ_383",1100,50,0,"M",60,"QLD","Rural","Tablet_Android","Browser","Monthly",59,"12:00 PM - 6:00 PM",6,5,4,"BNPL","N",0,0
"CXAUQ_83",40,66,40,"F",44,"TAS","Rural","Phone_iOS","App","Weekly",51,"12:00 PM - 6:00 PM",1,2,4,"Card","Y",5,0
"CXAUQ_2728",40,50,467,"M",24,"NSW","Urban","Tablet_iOS","App","Daily",49,"6:00 PM - 12:00 AM",3,4,3,"eWallet","Y",3,0
"CXAUQ_320",40,189,0,"M",24,"NSW","Rural","Tablet_iOS","Browser","Daily",27,"12:00 PM - 6:00 PM",4,1,4,"eWallet","N",0,0
"CXAUQ_1687",1050,224,253,"F",59,"NSW","Urban","Tablet_Android","Browser","Daily",35,"6:00 PM - 12:00 AM",1,3,4,"BNPL","N",0,0
"CXAUQ_187",40,274,354,"M",27,"VIC","Rural","Phone_iOS","App","Daily",48,"12:00 PM - 6:00 PM",6,3,2,"BNPL","Y",14,0
"CXAUQ_2311",1350,244,345,"F",45,"WA","Urban","Tablet_iOS","Browser","Monthly",21,"6:00 AM - 12:00 PM",6,1,4,"BNPL","N",0,0
"CXAUQ_2780",1750,188,51,"M",57,"SA","Urban","Tablet_Android","Browser","Weekly",25,"6:00 PM - 12:00 AM",18,4,4,"BNPL","N",0,0
"CXAUQ_1585",1450,183,398,"F",60,"VIC","Rural","Tablet_Android","App","Weekly",9,"6:00 PM - 12:00 AM",7,5,4,"BNPL","Y",30,0
"CXAUQ_504",40,50,0,"F",55,"TAS","Urban","Phone_iOS","Browser","Weekly",26,"12:00 PM - 6:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_944",40,123,62,"M",22,"VIC","Rural","Phone_iOS","Browser","Weekly",34,"12:00 AM - 6:00 AM",6,2,2,"BNPL","N",0,0
"CXAUQ_2537",1150,130,348,"M",44,"QLD","Rural","Tablet_iOS","App","Monthly",45,"6:00 PM - 12:00 AM",9,3,4,"BNPL","Y",23,0
"CXAUQ_1833",40,50,258,"F",51,"VIC","Urban","Phone_iOS","App","Daily",32,"6:00 AM - 12:00 PM",1,5,1,"BNPL","Y",13,0
"CXAUQ_5",40,126,0,"F",27,"VIC","Rural","Phone_iOS","Browser","Daily",52,"12:00 PM - 6:00 PM",1,4,4,"eWallet","N",0,0
"CXAUQ_2274",1100,152,441,"M",49,"SA","Urban","Tablet_Android","Browser","Weekly",48,"6:00 AM - 12:00 PM",8,5,4,"BNPL","N",0,0
"CXAUQ_1248",750,260,405,"M",60,"NSW","Urban","Tablet_Android","Browser","Weekly",18,"12:00 AM - 6:00 AM",13,4,4,"BNPL","N",0,0
"CXAUQ_1051",41,112,40,"M",70,"NSW","Rural","Tablet_iOS","Browser","Daily",57,"12:00 AM - 6:00 AM",3,2,4,"eWallet","N",0,0
"CXAUQ_2633",40,128,134,"M",23,"NT","Urban","Phone_iOS","Browser","Weekly",35,"6:00 PM - 12:00 AM",3,3,3,"eWallet","N",0,0
"CXAUQ_138",40,227,257,"F",38,"SA","Urban","Phone_iOS","App","Weekly",43,"12:00 PM - 6:00 PM",1,2,2,"BNPL","Y",27,0
"CXAUQ_45",300,116,0,"M",24,"VIC","Urban","Phone_iOS","App","Weekly",58,"12:00 PM - 6:00 PM",1,3,3,"Card","Y",28,0
"CXAUQ_1321",40,156,85,"F",40,"VIC","Urban","Phone_iOS","App","Daily",52,"6:00 PM - 12:00 AM",1,1,3,"eWallet","Y",21,0
"CXAUQ_1446",1500,275,288,"M",48,"VIC","Urban","Phone_Android","Browser","Weekly",14,"6:00 PM - 12:00 AM",11,5,4,"BNPL","N",0,0
"CXAUQ_1629",40,148,40,"F",31,"NSW","Urban","Tablet_iOS","App","Monthly",2,"6:00 PM - 12:00 AM",4,3,3,"eWallet","Y",12,0
"CXAUQ_1126",1000,112,221,"M",59,"NSW","Urban","Tablet_Android","App","Weekly",30,"12:00 AM - 6:00 AM",6,3,4,"BNPL","Y",7,0
"CXAUQ_367",450,76,0,"M",43,"VIC","Urban","Phone_iOS","App","Weekly",4,"12:00 PM - 6:00 PM",1,1,4,"Card","Y",8,0
"CXAUQ_1967",40,82,379,"F",60,"WA","Rural","Phone_iOS","Browser","Daily",11,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_237",40,204,365,"M",26,"NSW","Urban","Phone_iOS","Browser","Daily",33,"12:00 PM - 6:00 PM",5,1,1,"BNPL","N",0,0
"CXAUQ_380",1350,188,0,"M",48,"NSW","Urban","Tablet_Android","App","Daily",3,"12:00 PM - 6:00 PM",14,5,4,"BNPL","Y",3,0
"CXAUQ_1311",800,273,40,"M",57,"VIC","Rural","Tablet_Android","App","Monthly",23,"6:00 PM - 12:00 AM",4,4,4,"eWallet","Y",15,0
"CXAUQ_1726",750,50,106,"M",44,"WA","Urban","Tablet_Android","App","Weekly",24,"6:00 PM - 12:00 AM",13,3,4,"eWallet","Y",9,0
"CXAUQ_1481",1250,92,265,"F",58,"NSW","Urban","Phone_Android","Browser","Daily",48,"6:00 PM - 12:00 AM",5,5,4,"BNPL","N",0,0
"CXAUQ_2516",1250,60,42,"M",57,"NSW","Rural","Phone_Android","Browser","Daily",49,"6:00 PM - 12:00 AM",11,5,4,"BNPL","N",0,0
"CXAUQ_1282",40,176,323,"M",42,"ACT","Urban","Phone_iOS","App","Weekly",0,"6:00 PM - 12:00 AM",4,5,1,"BNPL","Y",25,0
"CXAUQ_1291",40,154,41,"M",44,"QLD","Rural","Phone_iOS","Browser","Monthly",26,"6:00 PM - 12:00 AM",3,3,4,"eWallet","N",0,0
"CXAUQ_794",650,50,338,"F",26,"VIC","Urban","Phone_iOS","App","Daily",16,"12:00 AM - 6:00 AM",3,3,4,"eWallet","Y",24,8
"CXAUQ_971",1350,57,0,"M",51,"TAS","Urban","Phone_Android","Browser","Monthly",32,"12:00 AM - 6:00 AM",1,5,4,"BNPL","N",0,0
"CXAUQ_2329",700,143,168,"M",38,"VIC","Rural","Phone_Android","Browser","Monthly",35,"6:00 AM - 12:00 PM",6,3,4,"eWallet","N",0,0
"CXAUQ_1777",800,111,385,"M",31,"NSW","Urban","Phone_iOS","Browser","Daily",30,"6:00 PM - 12:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_1074",40,0,40,"F",22,"TAS","Urban","Phone_Android","App","Weekly",55,"12:00 AM - 6:00 AM",6,2,3,"eWallet","Y",7,0
"CXAUQ_1099",40,97,73,"M",54,"NSW","Urban","Tablet_Android","App","Weekly",36,"12:00 AM - 6:00 AM",1,1,3,"eWallet","Y",24,2
"CXAUQ_475",1050,136,0,"F",59,"ACT","Urban","Phone_Android","Browser","Monthly",34,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_36",600,57,0,"M",39,"SA","Urban","Phone_iOS","Browser","Weekly",44,"12:00 PM - 6:00 PM",1,2,4,"BNPL","N",0,0
"CXAUQ_1602",650,145,401,"M",31,"NSW","Rural","Phone_Android","App","Daily",34,"6:00 PM - 12:00 AM",5,2,4,"BNPL","Y",4,0
"CXAUQ_1958",40,132,358,"M",24,"VIC","Urban","Phone_iOS","App","Weekly",10,"6:00 AM - 12:00 PM",3,3,2,"BNPL","Y",23,0
"CXAUQ_2538",40,93,370,"F",27,"NSW","Urban","Tablet_iOS","App","Weekly",9,"6:00 PM - 12:00 AM",1,1,3,"eWallet","Y",7,0
"CXAUQ_2137",800,211,331,"F",58,"VIC","Urban","Phone_Android","Browser","Monthly",48,"6:00 AM - 12:00 PM",10,4,4,"BNPL","N",0,0
"CXAUQ_485",40,76,0,"F",39,"QLD","Urban","Tablet_iOS","App","Daily",13,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",20,0
"CXAUQ_1018",0,258,331,"M",59,"NSW","Urban","Tablet_Android","App","Daily",29,"12:00 AM - 6:00 AM",9,5,1,"BNPL","Y",29,0
"CXAUQ_1281",650,60,80,"F",56,"VIC","Urban","Tablet_iOS","App","Daily",6,"6:00 PM - 12:00 AM",10,3,4,"eWallet","Y",15,8
"CXAUQ_891",40,80,40,"M",41,"WA","Urban","Phone_iOS","App","Weekly",11,"12:00 AM - 6:00 AM",1,1,3,"eWallet","Y",16,0
"CXAUQ_260",40,118,217,"M",22,"QLD","Urban","Phone_iOS","App","Weekly",36,"12:00 PM - 6:00 PM",1,3,3,"eWallet","Y",15,0
"CXAUQ_162",40,245,288,"F",28,"WA","Urban","Tablet_iOS","Browser","Daily",14,"12:00 PM - 6:00 PM",6,1,2,"BNPL","N",0,0
"CXAUQ_1069",40,209,40,"F",20,"NSW","Urban","Tablet_iOS","Browser","Daily",59,"12:00 AM - 6:00 AM",4,2,3,"eWallet","N",0,0
"CXAUQ_2016",1400,220,408,"M",55,"NSW","Urban","Tablet_Android","App","Monthly",2,"6:00 AM - 12:00 PM",7,5,4,"BNPL","Y",29,0
"CXAUQ_124",40,50,380,"M",21,"NT","Urban","Phone_iOS","Browser","Daily",15,"12:00 PM - 6:00 PM",1,2,2,"BNPL","N",0,0
"CXAUQ_681",40,50,40,"M",29,"VIC","Urban","Phone_iOS","Browser","Weekly",9,"12:00 PM - 6:00 PM",1,1,3,"Card","N",0,0
"CXAUQ_577",950,218,0,"F",47,"NSW","Rural","Tablet_Android","Browser","Daily",42,"12:00 PM - 6:00 PM",6,5,4,"BNPL","N",0,0
"CXAUQ_1239",40,50,59,"M",40,"NSW","Urban","Phone_Android","App","Daily",39,"12:00 AM - 6:00 AM",1,4,3,"eWallet","Y",6,0
"CXAUQ_1991",900,215,154,"M",48,"TAS","Urban","Tablet_Android","App","Weekly",32,"6:00 AM - 12:00 PM",11,5,4,"eWallet","Y",14,0
"CXAUQ_2423",1200,174,325,"M",57,"TAS","Urban","Tablet_iOS","Browser","Weekly",23,"6:00 AM - 12:00 PM",10,5,4,"BNPL","N",0,0
"CXAUQ_1530",900,276,258,"M",57,"VIC","Urban","Tablet_Android","Browser","Monthly",38,"6:00 PM - 12:00 AM",4,5,4,"BNPL","N",0,0
"CXAUQ_1608",40,60,50,"M",51,"NSW","Urban","Tablet_iOS","App","Daily",20,"6:00 PM - 12:00 AM",1,3,3,"eWallet","Y",14,0
"CXAUQ_2463",40,135,283,"M",19,"VIC","Rural","Phone_iOS","Browser","Daily",46,"6:00 PM - 12:00 AM",6,3,4,"eWallet","N",0,0
"CXAUQ_1584",1100,180,40,"F",53,"NSW","Urban","Tablet_Android","App","Monthly",48,"6:00 PM - 12:00 AM",4,4,4,"eWallet","Y",13,0
"CXAUQ_2076",40,62,173,"M",43,"NSW","Urban","Phone_iOS","App","Daily",5,"6:00 AM - 12:00 PM",3,3,3,"eWallet","Y",6,0
"CXAUQ_1131",1200,224,254,"F",58,"NSW","Urban","Tablet_iOS","Browser","Daily",4,"12:00 AM - 6:00 AM",2,4,4,"BNPL","N",0,0
"CXAUQ_1531",1050,215,361,"F",58,"NSW","Rural","Tablet_Android","Browser","Daily",50,"6:00 PM - 12:00 AM",13,5,4,"BNPL","N",0,0
"CXAUQ_592",40,50,40,"F",44,"SA","Urban","Tablet_Android","Browser","Daily",60,"12:00 PM - 6:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_1887",40,185,336,"F",52,"VIC","Urban","Tablet_iOS","Browser","Daily",18,"6:00 AM - 12:00 PM",3,3,2,"BNPL","N",0,0
"CXAUQ_623",40,50,40,"F",25,"TAS","Urban","Tablet_Android","Browser","Daily",24,"12:00 PM - 6:00 PM",1,1,3,"eWallet","N",0,0
