"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_878",1200,50,0,"M",58,"ACT","Rural","Tablet_Android","Browser","Weekly",5,"12:00 AM - 6:00 AM",1,5,4,"eWallet","N",0,0
"CXAUQ_1662",800,195,248,"M",60,"SA","Urban","Phone_Android","Browser","Monthly",31,"6:00 PM - 12:00 AM",12,4,4,"BNPL","N",0,0
"CXAUQ_1264",1100,228,363,"F",42,"ACT","Rural","Tablet_iOS","App","Weekly",55,"12:00 AM - 6:00 AM",11,4,4,"BNPL","Y",9,0
"CXAUQ_1578",1250,298,353,"M",42,"ACT","Rural","Tablet_Android","Browser","Weekly",37,"6:00 PM - 12:00 AM",4,5,4,"BNPL","N",0,0
"CXAUQ_1029",40,50,422,"F",40,"NSW","Urban","Tablet_iOS","Browser","Daily",43,"12:00 AM - 6:00 AM",1,1,2,"BNPL","N",0,0
"CXAUQ_704",1450,50,0,"F",57,"VIC","Urban","Tablet_Android","App","Monthly",47,"12:00 PM - 6:00 PM",6,5,4,"eWallet","Y",22,0
"CXAUQ_123",40,118,156,"F",25,"NT","Urban","Phone_iOS","App","Weekly",55,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",19,8
"CXAUQ_2284",700,290,40,"M",38,"NSW","Rural","Tablet_Android","Browser","Daily",38,"6:00 AM - 12:00 PM",2,1,4,"eWallet","N",0,0
"CXAUQ_1816",600,61,397,"F",30,"ACT","Urban","Phone_iOS","Browser","Weekly",12,"6:00 AM - 12:00 PM",1,2,4,"BNPL","N",0,0
"CXAUQ_1990",40,65,40,"F",38,"SA","Urban","Phone_iOS","App","Weekly",18,"6:00 AM - 12:00 PM",1,2,3,"eWallet","Y",30,0
"CXAUQ_2418",40,97,216,"M",47,"VIC","Urban","Phone_Android","Browser","Daily",11,"6:00 AM - 12:00 PM",1,4,2,"BNPL","N",0,0
"CXAUQ_2817",800,180,201,"M",54,"SA","Urban","Tablet_Android","Browser","Weekly",29,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_1615",1000,249,40,"M",39,"NT","Urban","Phone_Android","Browser","Monthly",33,"6:00 PM - 12:00 AM",10,3,4,"eWallet","N",0,0
"CXAUQ_1864",40,251,44,"F",29,"TAS","Rural","Phone_iOS","Browser","Weekly",25,"6:00 AM - 12:00 PM",4,3,4,"eWallet","N",0,0
"CXAUQ_1003",209,163,0,"M",65,"NSW","Urban","Tablet_Android","Browser","Daily",47,"12:00 AM - 6:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_2602",800,79,500,"M",41,"NSW","Urban","Phone_iOS","Browser","Daily",46,"6:00 PM - 12:00 AM",6,3,4,"BNPL","N",0,0
"CXAUQ_166",40,111,278,"M",31,"NSW","Rural","Phone_iOS","App","Daily",16,"12:00 PM - 6:00 PM",4,1,3,"BNPL","Y",20,0
"CXAUQ_2460",40,286,40,"M",54,"VIC","Rural","Tablet_Android","App","Daily",11,"6:00 PM - 12:00 AM",4,5,4,"eWallet","Y",13,0
"CXAUQ_2802",40,169,231,"M",24,"QLD","Rural","Phone_iOS","Browser","Monthly",52,"6:00 PM - 12:00 AM",3,2,4,"eWallet","N",0,0
"CXAUQ_1475",40,119,335,"F",33,"NSW","Rural","Phone_iOS","Browser","Daily",19,"6:00 PM - 12:00 AM",5,1,3,"BNPL","N",0,0
"CXAUQ_960",800,275,457,"M",58,"VIC","Rural","Tablet_Android","App","Weekly",41,"12:00 AM - 6:00 AM",8,5,4,"BNPL","Y",4,0
"CXAUQ_703",550,129,340,"F",36,"NSW","Urban","Phone_iOS","Browser","Daily",42,"12:00 PM - 6:00 PM",1,1,4,"BNPL","N",0,0
"CXAUQ_1276",40,50,314,"M",45,"VIC","Urban","Phone_iOS","App","Daily",12,"6:00 PM - 12:00 AM",1,4,2,"BNPL","Y",23,0
"CXAUQ_2627",40,294,68,"F",41,"ACT","Urban","Tablet_iOS","App","Weekly",5,"6:00 PM - 12:00 AM",6,1,3,"eWallet","Y",5,0
"CXAUQ_1244",40,50,368,"F",21,"NSW","Rural","Phone_iOS","App","Daily",17,"12:00 AM - 6:00 AM",4,3,2,"BNPL","Y",6,0
"CXAUQ_2355",1000,92,40,"M",42,"NSW","Urban","Tablet_Android","Browser","Daily",27,"6:00 AM - 12:00 PM",2,3,4,"eWallet","N",0,0
"CXAUQ_1626",40,97,356,"M",35,"ACT","Rural","Tablet_Android","Browser","Weekly",57,"6:00 PM - 12:00 AM",1,3,2,"BNPL","N",0,0
"CXAUQ_1549",40,137,255,"F",20,"WA","Urban","Tablet_iOS","Browser","Daily",24,"6:00 PM - 12:00 AM",5,3,1,"BNPL","N",0,0
"CXAUQ_2540",1250,50,40,"M",52,"NSW","Rural","Phone_Android","Browser","Weekly",26,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_2767",40,72,300,"F",30,"NT","Rural","Phone_iOS","Browser","Weekly",17,"6:00 PM - 12:00 AM",4,2,4,"eWallet","N",0,0
"CXAUQ_1448",1650,198,304,"M",57,"NT","Urban","Tablet_Android","App","Weekly",41,"6:00 PM - 12:00 AM",6,5,4,"BNPL","Y",3,0
"CXAUQ_773",900,50,421,"F",46,"TAS","Urban","Tablet_Android","Browser","Monthly",10,"12:00 PM - 6:00 PM",6,4,4,"Card","N",0,0
"CXAUQ_2408",650,50,309,"F",35,"ACT","Rural","Phone_Android","Browser","Weekly",60,"6:00 AM - 12:00 PM",2,3,4,"BNPL","N",0,0
"CXAUQ_298",40,150,0,"F",25,"NSW","Urban","Tablet_iOS","Browser","Daily",9,"12:00 PM - 6:00 PM",5,2,3,"eWallet","N",0,0
"CXAUQ_300",1050,50,0,"M",53,"VIC","Urban","Tablet_Android","App","Weekly",0,"12:00 PM - 6:00 PM",14,5,4,"BNPL","Y",29,0
"CXAUQ_2369",650,99,178,"F",38,"SA","Rural","Phone_iOS","Browser","Weekly",59,"6:00 AM - 12:00 PM",2,2,4,"eWallet","N",0,0
"CXAUQ_1819",750,177,40,"M",60,"VIC","Urban","Tablet_Android","Browser","Daily",7,"6:00 AM - 12:00 PM",1,5,4,"eWallet","N",0,0
"CXAUQ_2315",900,57,387,"F",53,"VIC","Urban","Phone_Android","Browser","Weekly",59,"6:00 AM - 12:00 PM",6,5,4,"BNPL","N",0,0
"CXAUQ_2193",40,212,251,"M",24,"NSW","Urban","Tablet_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",6,2,2,"BNPL","N",0,0
"CXAUQ_521",1350,190,0,"M",52,"VIC","Urban","Tablet_iOS","Browser","Weekly",8,"12:00 PM - 6:00 PM",13,5,4,"BNPL","N",0,0
"CXAUQ_1056",125,172,121,"M",63,"NSW","Urban","Tablet_Android","Browser","Daily",53,"12:00 AM - 6:00 AM",3,2,1,"BNPL","N",0,0
"CXAUQ_1918",40,154,254,"F",34,"VIC","Rural","Phone_iOS","App","Daily",56,"6:00 AM - 12:00 PM",5,1,3,"BNPL","Y",3,0
"CXAUQ_946",250,123,187,"F",38,"NSW","Rural","Phone_iOS","Browser","Daily",23,"12:00 AM - 6:00 AM",3,2,4,"Card","N",0,0
"CXAUQ_1033",40,245,453,"M",41,"ACT","Urban","Tablet_iOS","Browser","Weekly",3,"12:00 AM - 6:00 AM",4,1,2,"BNPL","N",0,0
"CXAUQ_1471",1200,89,46,"M",46,"ACT","Urban","Phone_Android","App","Monthly",59,"6:00 PM - 12:00 AM",9,4,4,"eWallet","Y",30,0
"CXAUQ_2686",40,50,210,"M",51,"VIC","Rural","Tablet_Android","Browser","Daily",13,"6:00 PM - 12:00 AM",1,1,4,"eWallet","N",0,0
"CXAUQ_1500",40,102,398,"M",20,"NSW","Urban","Tablet_iOS","Browser","Daily",30,"6:00 PM - 12:00 AM",1,2,2,"BNPL","N",0,0
"CXAUQ_574",40,63,40,"F",58,"VIC","Urban","Phone_Android","App","Daily",56,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",26,0
"CXAUQ_2843",900,50,0,"M",49,"TAS","Urban","Tablet_Android","App","Weekly",8,"6:00 PM - 12:00 AM",2,3,4,"BNPL","Y",21,4
"CXAUQ_374",350,51,0,"F",30,"SA","Urban","Tablet_iOS","App","Weekly",55,"12:00 PM - 6:00 PM",6,2,3,"Card","Y",12,0
"CXAUQ_1605",1200,228,415,"F",55,"SA","Urban","Tablet_Android","App","Monthly",57,"6:00 PM - 12:00 AM",8,5,4,"BNPL","Y",21,0
"CXAUQ_1792",40,183,305,"F",24,"QLD","Urban","Phone_iOS","Browser","Weekly",49,"6:00 AM - 12:00 PM",1,4,1,"BNPL","N",0,0
"CXAUQ_331",40,219,0,"M",33,"NSW","Rural","Tablet_iOS","Browser","Daily",25,"12:00 PM - 6:00 PM",3,1,4,"eWallet","N",0,0
"CXAUQ_1096",850,168,85,"M",52,"TAS","Urban","Phone_Android","App","Weekly",44,"12:00 AM - 6:00 AM",2,5,4,"eWallet","Y",29,0
"CXAUQ_159",350,75,40,"M",39,"NSW","Urban","Phone_iOS","Browser","Daily",9,"12:00 PM - 6:00 PM",6,3,3,"eWallet","N",0,0
"CXAUQ_1412",40,109,420,"M",24,"NSW","Rural","Phone_iOS","App","Daily",45,"6:00 PM - 12:00 AM",1,2,2,"BNPL","Y",17,0
"CXAUQ_364",40,78,0,"M",52,"VIC","Urban","Phone_iOS","Browser","Daily",22,"12:00 PM - 6:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_1040",285,136,201,"M",63,"NSW","Urban","Tablet_Android","Browser","Daily",19,"12:00 AM - 6:00 AM",3,2,3,"Card","N",0,0
"CXAUQ_338",650,161,0,"M",40,"VIC","Urban","Tablet_iOS","App","Weekly",10,"12:00 PM - 6:00 PM",1,2,4,"BNPL","Y",6,1
"CXAUQ_2746",40,50,218,"M",33,"VIC","Urban","Tablet_Android","Browser","Weekly",53,"6:00 PM - 12:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_487",350,50,0,"M",23,"SA","Urban","Tablet_iOS","App","Monthly",55,"12:00 PM - 6:00 PM",6,1,3,"Card","Y",30,0
"CXAUQ_2146",40,241,263,"M",23,"SA","Urban","Tablet_iOS","App","Daily",6,"6:00 AM - 12:00 PM",3,3,1,"BNPL","Y",23,0
"CXAUQ_65",40,107,54,"M",21,"VIC","Urban","Phone_iOS","App","Daily",14,"12:00 PM - 6:00 PM",1,1,1,"BNPL","Y",9,0
"CXAUQ_1931",40,181,368,"F",44,"VIC","Rural","Phone_iOS","Browser","Daily",46,"6:00 AM - 12:00 PM",3,2,2,"BNPL","N",0,0
"CXAUQ_1893",40,164,364,"F",24,"VIC","Rural","Phone_iOS","Browser","Daily",28,"6:00 AM - 12:00 PM",3,2,3,"BNPL","N",0,0
"CXAUQ_272",1300,195,120,"M",60,"NSW","Urban","Phone_Android","Browser","Daily",44,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_2521",40,50,395,"M",24,"NT","Rural","Tablet_iOS","Browser","Weekly",29,"6:00 PM - 12:00 AM",1,2,4,"eWallet","N",0,0
"CXAUQ_520",300,51,176,"F",34,"NSW","Urban","Tablet_Android","App","Daily",41,"12:00 PM - 6:00 PM",2,2,3,"Card","Y",22,0
"CXAUQ_328",40,200,0,"F",28,"NSW","Rural","Phone_iOS","Browser","Daily",25,"12:00 PM - 6:00 PM",5,1,4,"eWallet","N",0,0
"CXAUQ_2704",400,182,310,"F",26,"NSW","Urban","Phone_Android","Browser","Daily",6,"6:00 PM - 12:00 AM",6,2,3,"Card","N",0,0
"CXAUQ_633",1050,245,0,"M",52,"NSW","Urban","Tablet_Android","App","Daily",40,"12:00 PM - 6:00 PM",10,4,4,"BNPL","Y",2,0
"CXAUQ_1999",1150,267,364,"F",57,"WA","Urban","Tablet_Android","App","Weekly",0,"6:00 AM - 12:00 PM",1,5,4,"BNPL","Y",11,8
"CXAUQ_552",40,220,360,"F",34,"ACT","Rural","Tablet_iOS","App","Weekly",37,"12:00 PM - 6:00 PM",1,1,4,"eWallet","Y",20,0
"CXAUQ_1187",1350,99,441,"M",52,"NSW","Rural","Tablet_Android","Browser","Weekly",13,"12:00 AM - 6:00 AM",12,3,4,"BNPL","N",0,0
"CXAUQ_2804",1050,168,100,"M",58,"WA","Rural","Tablet_Android","App","Weekly",30,"6:00 PM - 12:00 AM",10,4,4,"BNPL","Y",19,0
"CXAUQ_1058",40,243,65,"F",22,"NSW","Urban","Tablet_iOS","App","Daily",49,"12:00 AM - 6:00 AM",2,1,3,"eWallet","Y",27,0
"CXAUQ_1890",40,68,484,"M",50,"VIC","Urban","Phone_iOS","Browser","Daily",29,"6:00 AM - 12:00 PM",1,3,1,"BNPL","N",0,0
"CXAUQ_2449",1000,53,499,"F",54,"NSW","Rural","Tablet_Android","App","Daily",34,"6:00 AM - 12:00 PM",12,3,4,"BNPL","Y",24,0
"CXAUQ_2719",40,226,249,"M",24,"NSW","Urban","Phone_Android","Browser","Daily",20,"6:00 PM - 12:00 AM",2,4,3,"eWallet","N",0,0
"CXAUQ_1033",40,86,473,"M",64,"WA","Urban","Tablet_iOS","Browser","Daily",8,"12:00 AM - 6:00 AM",2,1,3,"eWallet","N",0,0
"CXAUQ_2749",1600,232,192,"M",51,"NSW","Rural","Tablet_Android","App","Daily",33,"6:00 PM - 12:00 AM",13,5,4,"BNPL","Y",23,0
"CXAUQ_1745",40,73,447,"M",33,"VIC","Urban","Phone_iOS","Browser","Weekly",28,"6:00 PM - 12:00 AM",1,4,2,"BNPL","N",0,0
"CXAUQ_2779",800,50,300,"M",37,"VIC","Urban","Phone_iOS","Browser","Weekly",39,"6:00 PM - 12:00 AM",1,2,4,"BNPL","N",0,0
"CXAUQ_1697",1000,212,305,"M",60,"QLD","Urban","Tablet_Android","Browser","Monthly",58,"6:00 PM - 12:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_2799",1350,217,41,"M",56,"TAS","Rural","Tablet_Android","Browser","Monthly",3,"6:00 PM - 12:00 AM",7,4,4,"BNPL","N",0,0
"CXAUQ_248",40,244,348,"F",40,"VIC","Urban","Tablet_iOS","Browser","Weekly",48,"12:00 PM - 6:00 PM",6,2,3,"eWallet","N",0,0
"CXAUQ_2096",450,50,142,"M",33,"NSW","Rural","Phone_iOS","Browser","Daily",26,"6:00 AM - 12:00 PM",4,2,4,"eWallet","N",0,0
"CXAUQ_1704",40,76,376,"F",54,"VIC","Rural","Phone_Android","App","Weekly",10,"6:00 PM - 12:00 AM",1,4,2,"BNPL","Y",29,0
"CXAUQ_1678",600,123,307,"F",33,"NSW","Urban","Phone_iOS","App","Daily",30,"6:00 PM - 12:00 AM",1,1,4,"BNPL","Y",12,0
"CXAUQ_2100",550,160,40,"M",38,"SA","Urban","Tablet_iOS","Browser","Monthly",7,"6:00 AM - 12:00 PM",5,3,4,"eWallet","N",0,0
"CXAUQ_997",1050,50,0,"F",48,"NSW","Urban","Tablet_Android","Browser","Daily",27,"12:00 AM - 6:00 AM",4,4,4,"eWallet","N",0,0
"CXAUQ_2337",40,50,385,"M",21,"ACT","Rural","Phone_iOS","App","Weekly",30,"6:00 AM - 12:00 PM",1,1,2,"BNPL","Y",18,0
"CXAUQ_1142",40,77,118,"F",38,"NSW","Urban","Phone_iOS","App","Daily",47,"12:00 AM - 6:00 AM",2,1,3,"eWallet","Y",3,8
"CXAUQ_1104",40,82,40,"M",24,"TAS","Urban","Tablet_Android","App","Weekly",52,"12:00 AM - 6:00 AM",2,1,3,"eWallet","Y",10,0
"CXAUQ_841",40,112,56,"F",21,"TAS","Rural","Phone_iOS","App","Weekly",34,"12:00 AM - 6:00 AM",1,1,2,"BNPL","Y",17,3
"CXAUQ_2099",40,147,284,"F",24,"NSW","Rural","Tablet_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",3,1,3,"BNPL","N",0,0
"CXAUQ_261",1350,226,40,"F",54,"QLD","Urban","Phone_Android","Browser","Weekly",3,"12:00 PM - 6:00 PM",8,5,4,"BNPL","N",0,0
"CXAUQ_2045",1750,86,411,"M",48,"NSW","Rural","Tablet_Android","App","Monthly",6,"6:00 AM - 12:00 PM",14,4,4,"BNPL","Y",30,0
"CXAUQ_274",850,50,457,"M",50,"ACT","Urban","Tablet_Android","App","Weekly",25,"12:00 PM - 6:00 PM",12,5,4,"BNPL","Y",18,0
"CXAUQ_514",1350,160,0,"F",52,"NSW","Urban","Tablet_Android","Browser","Daily",49,"12:00 PM - 6:00 PM",5,4,4,"BNPL","N",0,0
"CXAUQ_401",1600,227,0,"F",54,"QLD","Urban","Tablet_Android","Browser","Weekly",25,"12:00 PM - 6:00 PM",13,5,4,"BNPL","N",0,0
"CXAUQ_885",850,220,0,"F",57,"TAS","Urban","Tablet_Android","App","Monthly",57,"12:00 AM - 6:00 AM",14,5,4,"BNPL","Y",17,0
"CXAUQ_2825",850,133,287,"F",59,"NT","Urban","Tablet_iOS","Browser","Monthly",0,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_1639",1450,93,40,"F",54,"NSW","Urban","Tablet_iOS","Browser","Daily",16,"6:00 PM - 12:00 AM",10,4,4,"eWallet","N",0,0
"CXAUQ_1921",40,65,113,"F",59,"VIC","Urban","Phone_iOS","Browser","Daily",42,"6:00 AM - 12:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_2124",1400,186,139,"M",55,"NSW","Urban","Tablet_Android","Browser","Daily",1,"6:00 AM - 12:00 PM",12,4,4,"eWallet","N",0,0
"CXAUQ_730",550,264,407,"M",36,"VIC","Urban","Phone_Android","Browser","Weekly",8,"12:00 PM - 6:00 PM",3,5,4,"BNPL","N",0,0
"CXAUQ_665",1050,50,0,"M",48,"SA","Urban","Tablet_iOS","App","Weekly",50,"12:00 PM - 6:00 PM",7,4,4,"Card","Y",19,0
"CXAUQ_528",40,191,191,"M",20,"NSW","Urban","Tablet_iOS","Browser","Monthly",19,"12:00 PM - 6:00 PM",1,1,3,"eWallet","N",0,0
"CXAUQ_2625",1250,161,235,"F",52,"VIC","Rural","Tablet_Android","Browser","Weekly",18,"6:00 PM - 12:00 AM",2,5,4,"BNPL","N",0,0
"CXAUQ_2477",40,65,413,"F",53,"ACT","Rural","Phone_iOS","Browser","Weekly",14,"6:00 PM - 12:00 AM",1,3,4,"eWallet","N",0,0
"CXAUQ_2082",1000,187,362,"F",47,"VIC","Urban","Phone_Android","App","Monthly",15,"6:00 AM - 12:00 PM",14,4,4,"BNPL","Y",13,8
"CXAUQ_1611",1500,69,89,"M",47,"SA","Urban","Tablet_iOS","App","Weekly",54,"6:00 PM - 12:00 AM",10,5,4,"eWallet","Y",6,0
"CXAUQ_114",40,132,75,"M",18,"NSW","Urban","Phone_iOS","Browser","Daily",8,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_628",1250,293,0,"M",53,"NSW","Urban","Tablet_Android","Browser","Daily",19,"12:00 PM - 6:00 PM",4,3,4,"BNPL","N",0,0
"CXAUQ_1185",700,205,368,"M",39,"VIC","Urban","Tablet_iOS","App","Monthly",2,"12:00 AM - 6:00 AM",5,3,4,"BNPL","Y",29,0
"CXAUQ_897",40,85,43,"F",40,"NSW","Urban","Tablet_iOS","Browser","Daily",32,"12:00 AM - 6:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1401",600,213,303,"M",40,"NT","Urban","Phone_iOS","Browser","Monthly",28,"6:00 PM - 12:00 AM",3,2,4,"BNPL","N",0,0
"CXAUQ_2420",650,50,495,"M",34,"NSW","Rural","Phone_iOS","App","Daily",20,"6:00 AM - 12:00 PM",4,3,4,"BNPL","Y",22,0
"CXAUQ_2793",850,50,367,"F",40,"NSW","Urban","Tablet_iOS","App","Daily",0,"6:00 PM - 12:00 AM",9,5,4,"BNPL","Y",17,0
"CXAUQ_2309",40,286,161,"F",25,"NSW","Urban","Tablet_Android","App","Monthly",8,"6:00 AM - 12:00 PM",6,4,3,"eWallet","Y",27,0
"CXAUQ_290",1300,203,0,"M",60,"ACT","Urban","Phone_Android","App","Weekly",45,"12:00 PM - 6:00 PM",2,5,4,"BNPL","Y",15,0
"CXAUQ_1647",1600,178,385,"F",46,"ACT","Rural","Tablet_Android","App","Monthly",10,"6:00 PM - 12:00 AM",1,2,4,"BNPL","Y",7,0
"CXAUQ_485",40,76,0,"F",39,"QLD","Urban","Tablet_iOS","App","Daily",13,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",20,0
"CXAUQ_1564",40,82,446,"M",49,"ACT","Urban","Tablet_iOS","Browser","Weekly",33,"6:00 PM - 12:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_2295",750,123,156,"M",39,"NSW","Urban","Tablet_Android","Browser","Daily",41,"6:00 AM - 12:00 PM",3,1,4,"eWallet","N",0,0
"CXAUQ_2059",40,232,318,"F",26,"NSW","Urban","Phone_iOS","App","Daily",14,"6:00 AM - 12:00 PM",2,1,2,"BNPL","Y",24,0
"CXAUQ_962",1150,241,348,"M",44,"NSW","Urban","Tablet_iOS","Browser","Monthly",34,"12:00 AM - 6:00 AM",2,3,4,"Card","N",0,0
"CXAUQ_1828",40,210,334,"M",22,"WA","Urban","Tablet_Android","App","Monthly",15,"6:00 AM - 12:00 PM",2,5,1,"BNPL","Y",6,0
"CXAUQ_1393",1500,289,271,"M",57,"NSW","Urban","Phone_Android","App","Weekly",52,"6:00 PM - 12:00 AM",12,5,4,"BNPL","Y",21,0
"CXAUQ_1011",40,255,207,"F",28,"QLD","Urban","Tablet_iOS","App","Weekly",14,"12:00 AM - 6:00 AM",6,3,1,"BNPL","Y",21,0
"CXAUQ_1547",950,215,40,"M",56,"NT","Rural","Tablet_Android","Browser","Weekly",60,"6:00 PM - 12:00 AM",9,4,4,"eWallet","N",0,0
"CXAUQ_2514",40,50,240,"F",20,"QLD","Rural","Phone_iOS","App","Daily",28,"6:00 PM - 12:00 AM",1,2,4,"eWallet","Y",12,0
"CXAUQ_2188",40,115,316,"F",21,"NSW","Rural","Tablet_iOS","App","Daily",4,"6:00 AM - 12:00 PM",1,1,2,"BNPL","Y",5,0
"CXAUQ_179",40,50,64,"M",44,"TAS","Urban","Tablet_iOS","Browser","Weekly",10,"12:00 PM - 6:00 PM",2,1,3,"eWallet","N",0,0
"CXAUQ_249",40,50,287,"M",39,"NSW","Rural","Tablet_iOS","Browser","Daily",2,"12:00 PM - 6:00 PM",2,2,4,"eWallet","N",0,0
"CXAUQ_699",700,256,452,"M",49,"VIC","Urban","Tablet_Android","Browser","Monthly",50,"12:00 PM - 6:00 PM",9,4,4,"BNPL","N",0,0
"CXAUQ_1738",40,129,207,"M",29,"NSW","Rural","Phone_iOS","Browser","Daily",56,"6:00 PM - 12:00 AM",5,2,2,"BNPL","N",0,0
"CXAUQ_1420",1200,137,43,"M",50,"QLD","Rural","Phone_Android","Browser","Monthly",3,"6:00 PM - 12:00 AM",10,5,4,"eWallet","N",0,0
"CXAUQ_2192",40,104,240,"F",36,"NSW","Rural","Phone_iOS","Browser","Daily",28,"6:00 AM - 12:00 PM",1,1,3,"BNPL","N",0,0
"CXAUQ_2142",40,247,370,"M",42,"QLD","Urban","Phone_iOS","Browser","Weekly",22,"6:00 AM - 12:00 PM",6,2,1,"BNPL","N",0,0
"CXAUQ_743",750,184,480,"M",42,"NSW","Urban","Tablet_Android","App","Monthly",37,"12:00 PM - 6:00 PM",8,3,4,"Card","Y",11,0
"CXAUQ_1133",1000,231,181,"M",48,"ACT","Urban","Tablet_Android","Browser","Weekly",15,"12:00 AM - 6:00 AM",14,4,4,"eWallet","N",0,0
"CXAUQ_461",350,177,0,"F",40,"VIC","Urban","Phone_iOS","Browser","Weekly",40,"12:00 PM - 6:00 PM",4,2,3,"Card","N",0,0
