"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_1166",1250,87,93,"M",44,"NT","Urban","Tablet_Android","Browser","Monthly",15,"12:00 AM - 6:00 AM",1,3,4,"eWallet","N",0,0
"CXAUQ_2436",40,50,490,"F",58,"NSW","Urban","Phone_Android","App","Daily",47,"6:00 AM - 12:00 PM",1,4,3,"eWallet","Y",28,0
"CXAUQ_342",40,90,0,"F",37,"WA","Urban","Phone_iOS","Browser","Weekly",58,"12:00 PM - 6:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_2180",1550,235,471,"M",57,"VIC","Urban","Phone_Android","Browser","Monthly",31,"6:00 AM - 12:00 PM",3,5,4,"BNPL","N",0,0
"CXAUQ_1892",450,50,351,"F",40,"VIC","Urban","Phone_iOS","App","Daily",25,"6:00 AM - 12:00 PM",6,1,4,"BNPL","Y",2,0
"CXAUQ_246",40,146,111,"F",34,"TAS","Urban","Tablet_iOS","Browser","Daily",5,"12:00 PM - 6:00 PM",3,2,3,"eWallet","N",0,0
"CXAUQ_589",40,50,207,"F",24,"NSW","Urban","Phone_Android","App","Daily",42,"12:00 PM - 6:00 PM",2,1,3,"eWallet","Y",19,0
"CXAUQ_2100",550,160,40,"M",38,"SA","Urban","Tablet_iOS","Browser","Monthly",7,"6:00 AM - 12:00 PM",5,3,4,"eWallet","N",0,0
"CXAUQ_493",40,255,0,"M",23,"QLD","Urban","Phone_iOS","Browser","Weekly",32,"12:00 PM - 6:00 PM",6,1,3,"eWallet","N",0,0
"CXAUQ_1047",1000,74,98,"F",43,"VIC","Urban","Phone_iOS","App","Monthly",10,"12:00 AM - 6:00 AM",6,4,4,"eWallet","Y",23,0
"CXAUQ_405",300,163,0,"M",35,"NSW","Rural","Tablet_iOS","Browser","Daily",1,"12:00 PM - 6:00 PM",1,2,4,"Card","N",0,0
"CXAUQ_2052",1150,214,431,"M",59,"VIC","Rural","Tablet_Android","Browser","Daily",18,"6:00 AM - 12:00 PM",9,5,4,"BNPL","N",0,0
"CXAUQ_1811",40,190,160,"M",23,"WA","Rural","Phone_iOS","Browser","Monthly",25,"6:00 AM - 12:00 PM",4,3,4,"eWallet","N",0,0
"CXAUQ_1377",40,101,90,"F",20,"NSW","Rural","Phone_iOS","App","Daily",52,"6:00 PM - 12:00 AM",1,1,4,"eWallet","Y",28,5
"CXAUQ_488",40,76,0,"M",30,"VIC","Rural","Phone_iOS","App","Daily",44,"12:00 PM - 6:00 PM",1,3,4,"eWallet","Y",28,0
"CXAUQ_1923",850,50,368,"F",51,"WA","Urban","Tablet_iOS","Browser","Monthly",52,"6:00 AM - 12:00 PM",3,4,4,"BNPL","N",0,0
"CXAUQ_1010",146,58,142,"F",61,"VIC","Rural","Tablet_Android","Browser","Daily",32,"12:00 AM - 6:00 AM",14,5,4,"Card","N",0,0
"CXAUQ_19",350,88,262,"F",44,"VIC","Rural","Phone_iOS","App","Daily",43,"12:00 PM - 6:00 PM",3,3,3,"BNPL","Y",25,0
"CXAUQ_553",1050,241,0,"F",48,"NT","Urban","Phone_Android","App","Monthly",2,"12:00 PM - 6:00 PM",10,5,4,"BNPL","Y",23,0
"CXAUQ_2536",40,73,40,"F",28,"NSW","Rural","Phone_iOS","App","Daily",10,"6:00 PM - 12:00 AM",1,1,4,"eWallet","Y",29,0
"CXAUQ_1380",40,207,115,"F",28,"NSW","Urban","Phone_iOS","Browser","Daily",3,"6:00 PM - 12:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_257",40,61,75,"M",28,"QLD","Urban","Phone_iOS","App","Daily",35,"12:00 PM - 6:00 PM",2,1,3,"eWallet","Y",10,0
"CXAUQ_2022",40,213,279,"F",38,"NSW","Rural","Phone_iOS","Browser","Daily",25,"6:00 AM - 12:00 PM",2,1,3,"BNPL","N",0,0
"CXAUQ_457",800,50,0,"F",53,"NSW","Urban","Tablet_iOS","App","Daily",31,"12:00 PM - 6:00 PM",6,4,4,"BNPL","Y",28,0
"CXAUQ_1011",40,255,207,"F",28,"QLD","Urban","Tablet_iOS","App","Weekly",14,"12:00 AM - 6:00 AM",6,3,1,"BNPL","Y",21,0
"CXAUQ_1263",40,50,326,"F",26,"NSW","Urban","Phone_Android","Browser","Daily",38,"12:00 AM - 6:00 AM",1,2,1,"BNPL","N",0,0
"CXAUQ_1365",40,50,268,"F",40,"NSW","Urban","Phone_iOS","Browser","Daily",12,"6:00 PM - 12:00 AM",5,2,1,"BNPL","N",0,0
"CXAUQ_245",350,167,259,"M",35,"TAS","Urban","Tablet_iOS","Browser","Monthly",34,"12:00 PM - 6:00 PM",6,2,3,"Card","N",0,0
"CXAUQ_42",40,224,0,"M",50,"SA","Urban","Phone_iOS","App","Weekly",0,"12:00 PM - 6:00 PM",5,3,3,"eWallet","Y",12,0
"CXAUQ_1630",40,137,272,"M",30,"SA","Urban","Phone_iOS","App","Weekly",40,"6:00 PM - 12:00 AM",5,2,1,"BNPL","Y",21,8
"CXAUQ_1843",600,50,435,"F",27,"NSW","Rural","Phone_iOS","App","Weekly",5,"6:00 AM - 12:00 PM",6,2,4,"BNPL","Y",23,8
"CXAUQ_2765",40,95,301,"F",33,"NSW","Urban","Phone_iOS","Browser","Daily",50,"6:00 PM - 12:00 AM",3,1,3,"eWallet","N",0,0
"CXAUQ_2853",550,130,0,"M",36,"WA","Urban","Phone_Android","App","Weekly",1,"6:00 PM - 12:00 AM",4,4,4,"BNPL","Y",23,0
"CXAUQ_264",1150,242,166,"F",52,"QLD","Urban","Phone_Android","App","Weekly",28,"12:00 PM - 6:00 PM",13,5,4,"BNPL","Y",21,0
"CXAUQ_1786",1150,163,425,"M",59,"NSW","Rural","Tablet_Android","Browser","Daily",19,"6:00 PM - 12:00 AM",2,3,4,"BNPL","N",0,0
"CXAUQ_1035",40,238,40,"M",23,"VIC","Urban","Phone_iOS","Browser","Daily",48,"12:00 AM - 6:00 AM",4,3,3,"eWallet","N",0,0
"CXAUQ_1503",40,163,453,"M",39,"NSW","Urban","Phone_iOS","App","Daily",52,"6:00 PM - 12:00 AM",5,1,1,"BNPL","Y",2,0
"CXAUQ_2698",1350,169,301,"M",54,"QLD","Rural","Phone_Android","Browser","Weekly",17,"6:00 PM - 12:00 AM",9,5,4,"BNPL","N",0,0
"CXAUQ_617",1150,292,0,"F",51,"NSW","Urban","Tablet_iOS","App","Monthly",5,"12:00 PM - 6:00 PM",11,4,4,"BNPL","Y",2,8
"CXAUQ_220",1600,269,489,"F",52,"WA","Urban","Phone_Android","App","Monthly",14,"12:00 PM - 6:00 PM",8,5,4,"BNPL","Y",5,0
"CXAUQ_938",300,50,168,"M",37,"NSW","Urban","Phone_iOS","Browser","Daily",3,"12:00 AM - 6:00 AM",4,1,3,"Card","N",0,0
"CXAUQ_930",40,81,291,"M",39,"ACT","Urban","Phone_iOS","Browser","Monthly",53,"12:00 AM - 6:00 AM",2,2,1,"BNPL","N",0,0
"CXAUQ_348",1600,208,0,"M",52,"NSW","Urban","Tablet_Android","Browser","Daily",12,"12:00 PM - 6:00 PM",3,5,4,"BNPL","N",0,0
"CXAUQ_2360",40,173,350,"M",27,"TAS","Rural","Phone_iOS","App","Weekly",24,"6:00 AM - 12:00 PM",3,1,2,"BNPL","Y",2,0
"CXAUQ_546",40,54,40,"M",31,"TAS","Urban","Tablet_iOS","Browser","Daily",30,"12:00 PM - 6:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_1114",40,234,166,"M",26,"NSW","Rural","Tablet_Android","Browser","Weekly",54,"12:00 AM - 6:00 AM",6,1,4,"eWallet","N",0,0
"CXAUQ_2484",40,156,419,"M",59,"SA","Rural","Phone_iOS","App","Weekly",59,"6:00 PM - 12:00 AM",1,3,4,"eWallet","Y",6,0
"CXAUQ_1045",40,285,316,"F",29,"WA","Urban","Phone_iOS","App","Daily",32,"12:00 AM - 6:00 AM",1,1,2,"BNPL","Y",23,0
"CXAUQ_670",1150,222,0,"M",56,"NSW","Urban","Tablet_Android","Browser","Daily",35,"12:00 PM - 6:00 PM",13,3,4,"Card","N",0,0
"CXAUQ_946",250,123,187,"F",38,"NSW","Rural","Phone_iOS","Browser","Daily",23,"12:00 AM - 6:00 AM",3,2,4,"Card","N",0,0
"CXAUQ_1342",1450,114,314,"F",57,"TAS","Urban","Tablet_Android","Browser","Monthly",30,"6:00 PM - 12:00 AM",6,4,4,"BNPL","N",0,0
"CXAUQ_1015",232,175,40,"F",65,"QLD","Rural","Tablet_iOS","Browser","Daily",58,"12:00 PM - 6:00 PM",2,3,4,"eWallet","N",0,0
"CXAUQ_1038",850,168,370,"F",55,"NSW","Urban","Phone_Android","Browser","Daily",46,"12:00 AM - 6:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_2377",800,137,317,"F",36,"NSW","Rural","Phone_iOS","Browser","Monthly",1,"6:00 AM - 12:00 PM",1,2,4,"BNPL","N",0,0
"CXAUQ_2116",40,157,239,"F",24,"NT","Rural","Phone_iOS","App","Daily",6,"6:00 AM - 12:00 PM",1,2,2,"BNPL","Y",26,0
"CXAUQ_2334",40,146,40,"M",28,"NSW","Urban","Phone_iOS","App","Daily",47,"6:00 AM - 12:00 PM",2,2,3,"eWallet","Y",10,0
"CXAUQ_284",1150,223,0,"M",58,"VIC","Rural","Phone_Android","App","Monthly",55,"12:00 PM - 6:00 PM",1,4,4,"BNPL","Y",4,0
"CXAUQ_615",950,50,494,"M",38,"WA","Urban","Phone_Android","App","Monthly",42,"12:00 PM - 6:00 PM",2,4,4,"BNPL","Y",5,0
"CXAUQ_1866",40,164,372,"F",39,"WA","Rural","Phone_iOS","Browser","Weekly",20,"6:00 AM - 12:00 PM",5,3,3,"BNPL","N",0,0
"CXAUQ_552",40,220,360,"F",34,"ACT","Rural","Tablet_iOS","App","Weekly",37,"12:00 PM - 6:00 PM",1,1,4,"eWallet","Y",20,0
"CXAUQ_812",40,209,105,"F",30,"NT","Urban","Phone_iOS","Browser","Weekly",41,"12:00 AM - 6:00 AM",1,3,3,"eWallet","N",0,0
"CXAUQ_1294",40,50,362,"M",20,"VIC","Urban","Phone_iOS","App","Daily",3,"6:00 PM - 12:00 AM",1,4,1,"BNPL","Y",29,1
"CXAUQ_2105",850,164,255,"M",48,"NSW","Urban","Phone_Android","Browser","Daily",54,"6:00 AM - 12:00 PM",5,4,4,"BNPL","N",0,0
"CXAUQ_2269",40,91,445,"M",28,"QLD","Urban","Phone_Android","Browser","Daily",11,"6:00 AM - 12:00 PM",1,2,2,"BNPL","N",0,0
"CXAUQ_71",450,147,287,"M",58,"WA","Urban","Tablet_iOS","App","Weekly",39,"12:00 PM - 6:00 PM",2,4,4,"eWallet","Y",18,0
"CXAUQ_1076",550,91,176,"F",28,"VIC","Rural","Phone_Android","App","Monthly",24,"12:00 AM - 6:00 AM",2,2,4,"eWallet","Y",12,0
"CXAUQ_1626",40,97,356,"M",35,"ACT","Rural","Tablet_Android","Browser","Weekly",57,"6:00 PM - 12:00 AM",1,3,2,"BNPL","N",0,0
"CXAUQ_555",40,50,40,"M",23,"NSW","Urban","Phone_iOS","App","Daily",57,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",10,0
"CXAUQ_2494",40,110,251,"F",41,"VIC","Urban","Phone_iOS","App","Monthly",48,"6:00 PM - 12:00 AM",3,1,3,"eWallet","Y",17,0
"CXAUQ_2029",1200,50,40,"M",51,"NSW","Urban","Phone_Android","App","Monthly",18,"6:00 AM - 12:00 PM",10,5,4,"eWallet","Y",6,0
"CXAUQ_1005",40,50,40,"M",21,"NSW","Urban","Tablet_iOS","Browser","Daily",24,"12:00 AM - 6:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_1840",500,242,69,"F",41,"WA","Urban","Phone_iOS","Browser","Weekly",23,"6:00 AM - 12:00 PM",2,2,4,"eWallet","N",0,0
"CXAUQ_1419",40,213,63,"M",23,"QLD","Urban","Tablet_iOS","App","Daily",32,"6:00 PM - 12:00 AM",1,2,3,"eWallet","Y",26,0
"CXAUQ_668",500,159,409,"M",30,"NSW","Rural","Phone_Android","App","Weekly",23,"12:00 PM - 6:00 PM",5,1,4,"Card","Y",5,0
"CXAUQ_158",40,50,469,"F",40,"NSW","Rural","Phone_iOS","Browser","Daily",32,"12:00 PM - 6:00 PM",1,1,3,"BNPL","N",0,0
"CXAUQ_798",40,50,40,"F",33,"VIC","Urban","Phone_iOS","App","Daily",3,"12:00 AM - 6:00 AM",1,4,3,"Card","Y",20,0
"CXAUQ_1519",500,178,411,"M",33,"VIC","Urban","Phone_iOS","Browser","Monthly",1,"6:00 PM - 12:00 AM",1,1,4,"BNPL","N",0,0
"CXAUQ_2713",1700,131,376,"M",56,"NSW","Rural","Phone_Android","Browser","Daily",54,"6:00 PM - 12:00 AM",3,2,4,"BNPL","N",0,0
"CXAUQ_297",40,50,0,"M",31,"NSW","Urban","Tablet_iOS","App","Daily",7,"12:00 PM - 6:00 PM",3,1,3,"eWallet","Y",18,0
"CXAUQ_1844",40,51,431,"M",51,"VIC","Rural","Phone_iOS","Browser","Daily",29,"6:00 AM - 12:00 PM",1,2,3,"BNPL","N",0,0
"CXAUQ_2460",40,286,40,"M",54,"VIC","Rural","Tablet_Android","App","Daily",11,"6:00 PM - 12:00 AM",4,5,4,"eWallet","Y",13,0
"CXAUQ_2776",40,139,300,"F",27,"NSW","Urban","Phone_iOS","App","Daily",36,"6:00 PM - 12:00 AM",2,3,3,"eWallet","Y",3,0
"CXAUQ_2668",1350,253,154,"F",51,"NSW","Rural","Phone_Android","Browser","Daily",40,"6:00 PM - 12:00 AM",14,5,4,"BNPL","N",0,0
"CXAUQ_902",950,166,467,"F",56,"VIC","Urban","Phone_Android","Browser","Weekly",6,"12:00 AM - 6:00 AM",12,5,4,"Card","N",0,0
"CXAUQ_138",40,227,257,"F",38,"SA","Urban","Phone_iOS","App","Weekly",43,"12:00 PM - 6:00 PM",1,2,2,"BNPL","Y",27,0
"CXAUQ_1888",40,217,325,"M",24,"VIC","Rural","Phone_iOS","App","Daily",20,"6:00 AM - 12:00 PM",3,1,2,"BNPL","Y",25,0
"CXAUQ_696",350,71,211,"F",27,"VIC","Rural","Phone_iOS","Browser","Weekly",11,"12:00 PM - 6:00 PM",5,2,2,"BNPL","N",0,0
"CXAUQ_2275",1200,93,268,"F",41,"ACT","Urban","Phone_iOS","App","Monthly",12,"6:00 AM - 12:00 PM",8,5,4,"BNPL","Y",12,0
"CXAUQ_766",40,220,110,"M",24,"NSW","Urban","Phone_iOS","App","Daily",3,"12:00 PM - 6:00 PM",4,1,1,"BNPL","Y",26,0
"CXAUQ_1045",269,158,143,"M",61,"NSW","Rural","Tablet_Android","Browser","Daily",7,"12:00 AM - 6:00 AM",3,2,4,"eWallet","N",0,0
"CXAUQ_273",40,50,485,"F",24,"QLD","Rural","Tablet_iOS","Browser","Daily",4,"12:00 PM - 6:00 PM",1,1,4,"eWallet","N",0,0
"CXAUQ_1570",40,87,358,"M",43,"TAS","Urban","Phone_iOS","App","Weekly",49,"6:00 PM - 12:00 AM",6,1,2,"BNPL","Y",8,0
"CXAUQ_2857",500,135,0,"M",30,"SA","Urban","Phone_Android","App","Monthly",8,"6:00 PM - 12:00 AM",1,3,4,"Card","Y",30,0
"CXAUQ_1011",141,40,128,"F",61,"WA","Urban","Tablet_iOS","Browser","Daily",1,"12:00 AM - 6:00 AM",1,4,1,"BNPL","N",0,0
"CXAUQ_65",40,107,54,"M",21,"VIC","Urban","Phone_iOS","App","Daily",14,"12:00 PM - 6:00 PM",1,1,1,"BNPL","Y",9,0
"CXAUQ_1758",40,235,487,"M",31,"NSW","Rural","Phone_Android","App","Daily",2,"6:00 PM - 12:00 AM",2,3,2,"BNPL","Y",28,0
"CXAUQ_1540",40,203,356,"F",28,"NSW","Urban","Tablet_iOS","Browser","Daily",19,"6:00 PM - 12:00 AM",3,3,2,"BNPL","N",0,0
"CXAUQ_1384",40,180,408,"M",31,"ACT","Urban","Tablet_iOS","Browser","Weekly",48,"6:00 PM - 12:00 AM",3,3,2,"BNPL","N",0,0
"CXAUQ_1303",750,269,355,"F",52,"VIC","Urban","Tablet_Android","Browser","Daily",9,"6:00 PM - 12:00 AM",10,4,4,"BNPL","N",0,0
"CXAUQ_1461",40,149,124,"F",22,"NSW","Urban","Tablet_iOS","Browser","Daily",7,"6:00 PM - 12:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_559",40,70,40,"F",26,"VIC","Urban","Phone_Android","App","Daily",6,"12:00 PM - 6:00 PM",1,1,3,"eWallet","Y",7,2
"CXAUQ_2147",800,165,219,"M",52,"TAS","Rural","Phone_Android","Browser","Weekly",30,"6:00 AM - 12:00 PM",3,5,4,"BNPL","N",0,0
"CXAUQ_2507",1800,259,367,"M",59,"WA","Urban","Tablet_Android","App","Monthly",8,"6:00 PM - 12:00 AM",5,5,4,"BNPL","Y",11,0
"CXAUQ_396",1050,50,0,"F",45,"VIC","Urban","Phone_iOS","App","Monthly",35,"12:00 PM - 6:00 PM",5,3,4,"BNPL","Y",12,0
"CXAUQ_1403",40,50,290,"M",36,"NSW","Urban","Phone_iOS","Browser","Daily",25,"6:00 PM - 12:00 AM",5,3,2,"BNPL","N",0,0
"CXAUQ_282",1000,50,292,"F",59,"QLD","Rural","Tablet_Android","App","Weekly",51,"12:00 PM - 6:00 PM",6,5,4,"BNPL","Y",8,0
"CXAUQ_337",450,50,0,"M",31,"NSW","Urban","Phone_iOS","Browser","Daily",16,"12:00 PM - 6:00 PM",6,1,4,"Card","N",0,0
"CXAUQ_1408",40,63,62,"M",56,"NSW","Urban","Tablet_iOS","Browser","Daily",22,"6:00 PM - 12:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1444",1650,83,262,"M",55,"NSW","Urban","Tablet_Android","App","Daily",46,"6:00 PM - 12:00 AM",9,5,4,"BNPL","Y",14,0
"CXAUQ_2774",40,214,183,"F",21,"NSW","Urban","Phone_iOS","Browser","Daily",42,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_1946",450,50,286,"M",45,"VIC","Rural","Phone_iOS","App","Daily",6,"6:00 AM - 12:00 PM",3,2,4,"BNPL","Y",25,0
"CXAUQ_154",40,131,40,"F",20,"NSW","Urban","Phone_iOS","App","Daily",43,"12:00 PM - 6:00 PM",2,1,3,"eWallet","Y",17,0
"CXAUQ_1722",1800,129,207,"M",47,"NT","Rural","Tablet_Android","Browser","Monthly",6,"6:00 PM - 12:00 AM",8,5,4,"BNPL","N",0,0
"CXAUQ_822",250,85,168,"F",29,"VIC","Urban","Phone_iOS","App","Daily",22,"12:00 AM - 6:00 AM",5,2,1,"BNPL","Y",8,0
"CXAUQ_478",1250,81,0,"F",49,"SA","Urban","Tablet_Android","Browser","Monthly",55,"12:00 PM - 6:00 PM",2,5,4,"BNPL","N",0,0
"CXAUQ_2392",40,164,40,"F",24,"SA","Urban","Phone_iOS","App","Weekly",38,"6:00 AM - 12:00 PM",3,3,3,"eWallet","Y",11,0
"CXAUQ_1880",40,279,284,"M",25,"VIC","Urban","Phone_iOS","Browser","Daily",13,"6:00 AM - 12:00 PM",6,2,1,"BNPL","N",0,0
"CXAUQ_999",40,102,51,"M",64,"NSW","Rural","Tablet_iOS","Browser","Daily",22,"12:00 AM - 6:00 AM",1,1,2,"BNPL","N",0,0
"CXAUQ_1404",40,50,40,"F",44,"VIC","Urban","Phone_iOS","App","Weekly",46,"6:00 PM - 12:00 AM",1,2,3,"eWallet","Y",18,5
"CXAUQ_903",950,97,0,"F",48,"NSW","Urban","Phone_Android","Browser","Daily",22,"12:00 AM - 6:00 AM",10,5,4,"BNPL","N",0,0
"CXAUQ_1394",650,285,70,"M",48,"SA","Urban","Phone_Android","App","Weekly",10,"6:00 PM - 12:00 AM",6,5,4,"eWallet","Y",14,2
"CXAUQ_869",700,50,435,"M",57,"TAS","Urban","Tablet_iOS","Browser","Weekly",60,"12:00 AM - 6:00 AM",2,4,4,"BNPL","N",0,0
"CXAUQ_2544",1100,267,271,"M",58,"NSW","Urban","Tablet_Android","Browser","Daily",57,"6:00 PM - 12:00 AM",3,5,4,"BNPL","N",0,0
"CXAUQ_2171",40,151,361,"F",30,"NSW","Rural","Tablet_iOS","Browser","Daily",13,"6:00 AM - 12:00 PM",5,3,2,"BNPL","N",0,0
"CXAUQ_1056",125,172,121,"M",63,"NSW","Urban","Tablet_Android","Browser","Daily",53,"12:00 AM - 6:00 AM",3,2,1,"BNPL","N",0,0
"CXAUQ_641",1000,50,495,"F",46,"NSW","Urban","Tablet_Android","App","Daily",30,"12:00 PM - 6:00 PM",9,2,4,"BNPL","Y",18,0
"CXAUQ_2363",40,84,266,"M",54,"VIC","Urban","Phone_Android","App","Weekly",22,"6:00 AM - 12:00 PM",1,3,1,"BNPL","Y",9,0
"CXAUQ_1298",40,189,74,"M",50,"VIC","Urban","Phone_iOS","Browser","Daily",17,"6:00 PM - 12:00 AM",8,4,3,"eWallet","N",0,0
"CXAUQ_933",900,171,0,"F",59,"QLD","Rural","Phone_Android","Browser","Monthly",2,"12:00 AM - 6:00 AM",3,4,4,"BNPL","N",0,0
"CXAUQ_777",40,210,105,"M",20,"QLD","Rural","Phone_Android","Browser","Daily",8,"12:00 PM - 6:00 PM",4,1,3,"BNPL","N",0,0
"CXAUQ_466",1150,202,0,"F",54,"ACT","Urban","Phone_Android","Browser","Monthly",54,"12:00 PM - 6:00 PM",6,4,4,"BNPL","N",0,0
"CXAUQ_2350",900,215,345,"M",45,"WA","Urban","Tablet_Android","Browser","Weekly",28,"6:00 AM - 12:00 PM",1,3,4,"BNPL","N",0,0
"CXAUQ_2385",1500,159,447,"M",53,"NSW","Rural","Tablet_Android","Browser","Daily",26,"6:00 AM - 12:00 PM",1,3,4,"BNPL","N",0,0
"CXAUQ_2323",1400,275,261,"F",56,"TAS","Urban","Phone_Android","App","Monthly",19,"6:00 AM - 12:00 PM",10,5,4,"BNPL","Y",13,8
"CXAUQ_125",40,50,429,"M",29,"QLD","Rural","Phone_iOS","Browser","Weekly",28,"12:00 PM - 6:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_1442",850,87,286,"M",49,"NSW","Rural","Tablet_Android","Browser","Daily",57,"6:00 PM - 12:00 AM",12,4,4,"BNPL","N",0,0
"CXAUQ_1464",1350,171,318,"F",60,"TAS","Urban","Phone_Android","Browser","Monthly",1,"6:00 PM - 12:00 AM",3,4,4,"BNPL","N",0,0
