"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_711",1300,134,0,"F",57,"QLD","Urban","Tablet_Android","App","Weekly",22,"12:00 PM - 6:00 PM",12,4,4,"BNPL","Y",18,0
"CXAUQ_1710",1050,50,316,"F",47,"NSW","Urban","Tablet_Android","App","Daily",6,"6:00 PM - 12:00 AM",10,3,4,"BNPL","Y",13,0
"CXAUQ_1875",1200,122,40,"F",58,"ACT","Rural","Tablet_Android","Browser","Monthly",9,"6:00 AM - 12:00 PM",12,5,4,"eWallet","N",0,0
"CXAUQ_2057",950,181,368,"F",51,"NT","Urban","Phone_Android","Browser","Weekly",5,"6:00 AM - 12:00 PM",5,5,4,"BNPL","N",0,0
"CXAUQ_800",550,266,329,"M",55,"WA","Urban","Tablet_Android","Browser","Monthly",51,"12:00 AM - 6:00 AM",12,4,4,"BNPL","N",0,0
"CXAUQ_294",300,50,0,"F",26,"NSW","Urban","Phone_iOS","Browser","Daily",9,"12:00 PM - 6:00 PM",3,2,3,"Card","N",0,0
"CXAUQ_901",400,120,260,"F",42,"VIC","Urban","Tablet_iOS","App","Weekly",53,"12:00 AM - 6:00 AM",5,2,3,"eWallet","Y",16,0
"CXAUQ_108",40,190,477,"F",33,"NSW","Urban","Phone_iOS","App","Daily",5,"12:00 PM - 6:00 PM",3,1,1,"BNPL","Y",4,0
"CXAUQ_2562",250,117,291,"F",38,"NSW","Urban","Tablet_iOS","Browser","Daily",12,"6:00 PM - 12:00 AM",2,2,3,"Card","N",0,0
"CXAUQ_2294",750,105,353,"M",54,"NSW","Urban","Tablet_iOS","Browser","Daily",8,"6:00 AM - 12:00 PM",5,2,4,"BNPL","N",0,0
"CXAUQ_2483",400,50,340,"F",42,"VIC","Urban","Phone_iOS","Browser","Weekly",35,"6:00 PM - 12:00 AM",3,1,3,"Card","N",0,0
"CXAUQ_2487",700,130,289,"M",51,"NSW","Urban","Tablet_Android","Browser","Monthly",26,"6:00 PM - 12:00 AM",13,5,4,"BNPL","N",0,0
"CXAUQ_1889",300,121,40,"F",35,"VIC","Urban","Phone_iOS","App","Daily",31,"6:00 AM - 12:00 PM",1,2,3,"eWallet","Y",24,8
"CXAUQ_1466",40,199,106,"F",34,"NSW","Urban","Phone_iOS","Browser","Daily",18,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_1917",40,101,488,"F",23,"TAS","Urban","Phone_iOS","App","Weekly",56,"6:00 AM - 12:00 PM",1,2,2,"BNPL","Y",5,0
"CXAUQ_1208",40,55,327,"M",35,"NT","Urban","Phone_Android","Browser","Daily",27,"12:00 AM - 6:00 AM",1,4,2,"BNPL","N",0,0
"CXAUQ_802",550,81,333,"M",59,"SA","Urban","Tablet_Android","Browser","Weekly",27,"12:00 AM - 6:00 AM",3,5,4,"Card","N",0,0
"CXAUQ_934",750,50,376,"M",33,"NT","Rural","Tablet_iOS","Browser","Monthly",6,"12:00 AM - 6:00 AM",4,2,4,"eWallet","N",0,0
"CXAUQ_1106",40,50,458,"F",39,"VIC","Urban","Tablet_Android","Browser","Monthly",27,"12:00 AM - 6:00 AM",1,4,2,"BNPL","N",0,0
"CXAUQ_1610",950,240,350,"F",58,"VIC","Urban","Phone_Android","App","Weekly",9,"6:00 PM - 12:00 AM",13,4,4,"BNPL","Y",12,0
"CXAUQ_2097",40,146,266,"M",22,"WA","Urban","Tablet_iOS","Browser","Weekly",40,"6:00 AM - 12:00 PM",5,2,1,"BNPL","N",0,0
"CXAUQ_1245",500,50,336,"M",27,"TAS","Urban","Phone_Android","Browser","Weekly",12,"12:00 AM - 6:00 AM",5,2,4,"BNPL","N",0,0
"CXAUQ_761",40,50,40,"M",48,"NSW","Rural","Phone_Android","App","Daily",37,"12:00 PM - 6:00 PM",1,4,4,"eWallet","Y",19,7
"CXAUQ_2485",40,185,414,"F",59,"NSW","Urban","Tablet_iOS","Browser","Monthly",6,"6:00 PM - 12:00 AM",5,4,3,"eWallet","N",0,0
"CXAUQ_2555",800,95,331,"M",46,"VIC","Rural","Phone_Android","Browser","Weekly",13,"6:00 PM - 12:00 AM",14,4,4,"BNPL","N",0,0
"CXAUQ_172",40,236,43,"M",24,"TAS","Urban","Tablet_iOS","Browser","Daily",52,"12:00 PM - 6:00 PM",4,1,3,"eWallet","N",0,0
"CXAUQ_156",1150,264,372,"F",55,"NSW","Rural","Tablet_Android","Browser","Daily",10,"12:00 PM - 6:00 PM",10,4,4,"BNPL","N",0,0
"CXAUQ_823",950,50,500,"M",40,"SA","Rural","Phone_iOS","Browser","Monthly",57,"12:00 AM - 6:00 AM",3,3,4,"eWallet","N",0,0
"CXAUQ_1602",650,145,401,"M",31,"NSW","Rural","Phone_Android","App","Daily",34,"6:00 PM - 12:00 AM",5,2,4,"BNPL","Y",4,0
"CXAUQ_917",1100,158,0,"M",50,"NSW","Rural","Phone_Android","App","Daily",45,"12:00 AM - 6:00 AM",1,5,4,"BNPL","Y",9,0
"CXAUQ_489",900,121,0,"F",55,"VIC","Urban","Tablet_iOS","Browser","Weekly",53,"12:00 PM - 6:00 PM",3,3,4,"BNPL","N",0,0
"CXAUQ_1009",145,41,120,"M",65,"VIC","Urban","Tablet_iOS","Browser","Daily",14,"12:00 AM - 6:00 AM",1,5,3,"eWallet","N",0,0
"CXAUQ_2442",800,60,43,"F",42,"NSW","Rural","Tablet_Android","Browser","Weekly",15,"6:00 AM - 12:00 PM",2,4,4,"BNPL","N",0,0
"CXAUQ_456",40,56,0,"F",60,"VIC","Urban","Phone_iOS","App","Weekly",16,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",22,0
"CXAUQ_2223",40,79,219,"M",39,"NSW","Urban","Tablet_iOS","Browser","Daily",11,"6:00 AM - 12:00 PM",1,2,2,"BNPL","N",0,0
"CXAUQ_732",1400,151,0,"M",53,"NSW","Urban","Tablet_Android","App","Daily",55,"12:00 PM - 6:00 PM",2,5,4,"Card","Y",17,0
"CXAUQ_718",950,207,0,"F",53,"NSW","Urban","Tablet_Android","Browser","Weekly",53,"12:00 PM - 6:00 PM",14,3,4,"eWallet","N",0,0
"CXAUQ_688",40,50,346,"M",26,"VIC","Rural","Phone_iOS","Browser","Monthly",11,"12:00 PM - 6:00 PM",6,2,3,"BNPL","N",0,0
"CXAUQ_2492",1150,79,393,"F",48,"VIC","Urban","Tablet_Android","App","Monthly",30,"6:00 PM - 12:00 AM",5,5,4,"BNPL","Y",21,0
"CXAUQ_2226",40,50,237,"M",24,"TAS","Rural","Tablet_iOS","App","Weekly",29,"6:00 AM - 12:00 PM",1,3,2,"BNPL","Y",18,0
"CXAUQ_2127",1050,210,420,"M",58,"NSW","Urban","Tablet_Android","App","Weekly",31,"6:00 AM - 12:00 PM",14,4,4,"BNPL","Y",25,0
"CXAUQ_125",40,50,429,"M",29,"QLD","Rural","Phone_iOS","Browser","Weekly",28,"12:00 PM - 6:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_720",1650,54,0,"F",49,"NT","Urban","Tablet_Android","Browser","Weekly",39,"12:00 PM - 6:00 PM",6,3,4,"eWallet","N",0,0
"CXAUQ_2716",40,50,248,"M",37,"NSW","Rural","Phone_Android","Browser","Daily",25,"6:00 PM - 12:00 AM",3,5,4,"eWallet","N",0,0
"CXAUQ_1263",40,50,326,"F",26,"NSW","Urban","Phone_Android","Browser","Daily",38,"12:00 AM - 6:00 AM",1,2,1,"BNPL","N",0,0
"CXAUQ_1850",250,125,150,"M",39,"SA","Urban","Phone_iOS","App","Weekly",25,"6:00 AM - 12:00 PM",4,2,3,"eWallet","Y",8,8
"CXAUQ_1533",800,175,400,"F",53,"NSW","Rural","Tablet_Android","Browser","Daily",28,"6:00 PM - 12:00 AM",11,5,4,"BNPL","N",0,0
"CXAUQ_180",40,222,40,"M",20,"VIC","Rural","Phone_iOS","Browser","Daily",29,"12:00 PM - 6:00 PM",1,2,4,"eWallet","N",0,0
"CXAUQ_2501",1400,204,303,"F",57,"ACT","Urban","Tablet_Android","Browser","Weekly",20,"6:00 PM - 12:00 AM",6,5,4,"BNPL","N",0,0
"CXAUQ_1073",40,50,265,"F",22,"NSW","Urban","Tablet_Android","App","Daily",53,"12:00 AM - 6:00 AM",1,1,2,"BNPL","Y",24,0
"CXAUQ_1825",750,208,40,"F",56,"TAS","Urban","Tablet_Android","Browser","Weekly",8,"6:00 AM - 12:00 PM",1,5,4,"eWallet","N",0,0
"CXAUQ_2068",40,133,277,"F",23,"VIC","Rural","Tablet_iOS","Browser","Daily",9,"6:00 AM - 12:00 PM",1,1,2,"BNPL","N",0,0
"CXAUQ_117",400,50,139,"F",30,"NT","Urban","Phone_iOS","Browser","Weekly",45,"12:00 PM - 6:00 PM",5,1,3,"eWallet","N",0,0
"CXAUQ_291",450,296,0,"F",26,"NT","Urban","Tablet_iOS","Browser","Monthly",4,"12:00 PM - 6:00 PM",3,2,4,"Card","N",0,0
"CXAUQ_256",1200,222,80,"M",53,"NT","Urban","Tablet_Android","App","Weekly",22,"12:00 PM - 6:00 PM",7,5,4,"BNPL","Y",22,0
"CXAUQ_710",750,245,498,"M",30,"NSW","Urban","Phone_iOS","Browser","Daily",4,"12:00 PM - 6:00 PM",5,3,4,"Card","N",0,0
"CXAUQ_1672",850,131,345,"F",52,"QLD","Urban","Tablet_Android","Browser","Monthly",37,"6:00 PM - 12:00 AM",8,4,4,"BNPL","N",0,0
"CXAUQ_575",1100,50,0,"F",41,"QLD","Rural","Tablet_iOS","App","Weekly",32,"12:00 PM - 6:00 PM",3,5,4,"BNPL","Y",8,0
"CXAUQ_1036",1200,220,48,"M",59,"NSW","Urban","Phone_Android","App","Daily",23,"12:00 AM - 6:00 AM",5,5,4,"eWallet","Y",11,0
"CXAUQ_2215",40,56,414,"M",36,"SA","Urban","Tablet_iOS","App","Weekly",30,"6:00 AM - 12:00 PM",2,1,2,"BNPL","Y",13,0
"CXAUQ_703",550,129,340,"F",36,"NSW","Urban","Phone_iOS","Browser","Daily",42,"12:00 PM - 6:00 PM",1,1,4,"BNPL","N",0,0
"CXAUQ_2749",1600,232,192,"M",51,"NSW","Rural","Tablet_Android","App","Daily",33,"6:00 PM - 12:00 AM",13,5,4,"BNPL","Y",23,0
"CXAUQ_2564",40,230,273,"F",29,"WA","Urban","Phone_iOS","Browser","Weekly",25,"6:00 PM - 12:00 AM",6,2,3,"eWallet","N",0,0
"CXAUQ_1938",40,150,343,"F",20,"WA","Rural","Phone_iOS","App","Weekly",48,"6:00 AM - 12:00 PM",2,2,2,"BNPL","Y",24,0
"CXAUQ_1259",40,199,440,"M",25,"NSW","Urban","Phone_iOS","Browser","Daily",6,"12:00 AM - 6:00 AM",4,3,1,"BNPL","N",0,0
"CXAUQ_640",1050,218,0,"M",60,"NSW","Urban","Phone_iOS","Browser","Daily",28,"12:00 PM - 6:00 PM",14,1,4,"Card","N",0,0
"CXAUQ_2796",40,77,191,"M",30,"VIC","Rural","Phone_iOS","App","Weekly",27,"6:00 PM - 12:00 AM",5,2,4,"eWallet","Y",10,0
"CXAUQ_504",40,50,0,"F",55,"TAS","Urban","Phone_iOS","Browser","Weekly",26,"12:00 PM - 6:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_977",40,136,268,"F",45,"TAS","Rural","Phone_iOS","App","Weekly",28,"12:00 AM - 6:00 AM",4,2,3,"BNPL","Y",21,0
"CXAUQ_1731",40,106,214,"M",33,"ACT","Rural","Phone_Android","Browser","Weekly",30,"6:00 PM - 12:00 AM",2,4,3,"BNPL","N",0,0
"CXAUQ_2704",400,182,310,"F",26,"NSW","Urban","Phone_Android","Browser","Daily",6,"6:00 PM - 12:00 AM",6,2,3,"Card","N",0,0
"CXAUQ_2317",1250,190,197,"M",49,"NSW","Urban","Tablet_Android","Browser","Daily",36,"6:00 AM - 12:00 PM",11,4,4,"eWallet","N",0,0
"CXAUQ_2675",40,152,226,"M",34,"NSW","Urban","Tablet_iOS","App","Daily",29,"6:00 PM - 12:00 AM",4,1,3,"eWallet","Y",20,0
"CXAUQ_715",1200,217,0,"F",42,"ACT","Rural","Tablet_Android","App","Weekly",27,"12:00 PM - 6:00 PM",5,5,4,"eWallet","Y",15,0
"CXAUQ_2837",40,210,105,"M",20,"SA","Rural","Phone_Android","Browser","Daily",52,"6:00 PM - 12:00 AM",1,1,4,"eWallet","N",0,0
"CXAUQ_1529",1250,236,396,"F",56,"ACT","Urban","Phone_Android","Browser","Monthly",0,"6:00 PM - 12:00 AM",13,5,4,"BNPL","N",0,0
"CXAUQ_2163",950,152,273,"M",47,"SA","Urban","Phone_Android","App","Monthly",28,"6:00 AM - 12:00 PM",12,5,4,"BNPL","Y",12,0
"CXAUQ_1070",40,50,99,"F",21,"QLD","Urban","Phone_Android","App","Monthly",55,"12:00 AM - 6:00 AM",6,2,3,"eWallet","Y",4,0
"CXAUQ_2238",40,217,312,"M",21,"NSW","Urban","Phone_iOS","Browser","Daily",45,"6:00 AM - 12:00 PM",5,1,1,"BNPL","N",0,0
"CXAUQ_668",500,159,409,"M",30,"NSW","Rural","Phone_Android","App","Weekly",23,"12:00 PM - 6:00 PM",5,1,4,"Card","Y",5,0
"CXAUQ_1050",40,50,331,"F",45,"WA","Urban","Tablet_iOS","Browser","Monthly",46,"12:00 AM - 6:00 AM",5,2,1,"BNPL","N",0,0
"CXAUQ_2670",650,217,40,"M",42,"NSW","Urban","Tablet_iOS","App","Daily",41,"6:00 PM - 12:00 AM",3,1,4,"BNPL","Y",11,0
"CXAUQ_1527",40,136,149,"M",35,"WA","Urban","Phone_iOS","App","Monthly",45,"6:00 PM - 12:00 AM",6,1,3,"eWallet","Y",29,0
"CXAUQ_442",1000,274,0,"M",46,"NSW","Rural","Tablet_Android","App","Daily",38,"12:00 PM - 6:00 PM",5,5,4,"BNPL","Y",12,0
"CXAUQ_2583",1650,222,40,"F",57,"NSW","Urban","Tablet_Android","Browser","Daily",42,"6:00 PM - 12:00 AM",14,5,4,"BNPL","N",0,0
"CXAUQ_749",40,50,40,"M",22,"NSW","Urban","Phone_Android","Browser","Daily",50,"12:00 PM - 6:00 PM",1,1,3,"Card","N",0,0
"CXAUQ_1354",1050,250,189,"F",47,"NSW","Urban","Tablet_Android","App","Daily",47,"6:00 PM - 12:00 AM",10,5,4,"eWallet","Y",27,8
"CXAUQ_869",700,50,435,"M",57,"TAS","Urban","Tablet_iOS","Browser","Weekly",60,"12:00 AM - 6:00 AM",2,4,4,"BNPL","N",0,0
"CXAUQ_2432",850,216,193,"F",60,"NT","Rural","Tablet_iOS","App","Monthly",16,"6:00 AM - 12:00 PM",1,4,4,"BNPL","Y",19,0
"CXAUQ_624",40,84,42,"M",43,"TAS","Urban","Phone_Android","Browser","Weekly",49,"12:00 PM - 6:00 PM",1,3,3,"eWallet","N",0,0
"CXAUQ_70",650,50,348,"M",59,"SA","Urban","Tablet_iOS","App","Weekly",52,"12:00 PM - 6:00 PM",11,3,4,"Card","Y",23,0
"CXAUQ_1077",40,50,331,"M",23,"NSW","Rural","Phone_Android","App","Daily",32,"12:00 AM - 6:00 AM",1,2,2,"BNPL","Y",17,0
"CXAUQ_2807",40,199,40,"F",24,"NT","Rural","Phone_iOS","Browser","Monthly",1,"6:00 PM - 12:00 AM",3,1,4,"eWallet","N",0,0
"CXAUQ_886",300,183,242,"F",26,"WA","Urban","Phone_iOS","Browser","Daily",34,"12:00 AM - 6:00 AM",3,2,3,"eWallet","N",0,0
"CXAUQ_676",40,84,42,"M",40,"QLD","Urban","Phone_iOS","Browser","Weekly",5,"12:00 PM - 6:00 PM",1,4,3,"Card","N",0,0
"CXAUQ_1287",650,103,259,"F",37,"QLD","Urban","Phone_iOS","App","Monthly",0,"6:00 PM - 12:00 AM",3,3,4,"BNPL","Y",12,0
"CXAUQ_305",1150,148,0,"M",53,"NSW","Rural","Tablet_Android","Browser","Daily",16,"12:00 PM - 6:00 PM",11,5,4,"BNPL","N",0,0
"CXAUQ_1827",40,172,119,"M",43,"TAS","Rural","Phone_iOS","Browser","Monthly",5,"6:00 AM - 12:00 PM",2,2,4,"eWallet","N",0,0
"CXAUQ_1268",40,64,311,"M",53,"NSW","Rural","Phone_Android","Browser","Daily",59,"12:00 AM - 6:00 AM",1,3,2,"BNPL","N",0,0
"CXAUQ_2557",900,211,40,"M",59,"SA","Urban","Phone_Android","Browser","Monthly",3,"6:00 PM - 12:00 AM",12,5,4,"BNPL","N",0,0
"CXAUQ_2500",600,141,465,"M",35,"ACT","Urban","Phone_iOS","Browser","Monthly",55,"6:00 PM - 12:00 AM",4,1,4,"BNPL","N",0,0
"CXAUQ_1756",40,236,40,"M",22,"VIC","Urban","Phone_Android","App","Weekly",11,"6:00 PM - 12:00 AM",4,1,3,"eWallet","Y",26,0
"CXAUQ_2385",1500,159,447,"M",53,"NSW","Rural","Tablet_Android","Browser","Daily",26,"6:00 AM - 12:00 PM",1,3,4,"BNPL","N",0,0
"CXAUQ_2183",1100,278,422,"M",49,"NSW","Urban","Tablet_Android","App","Daily",3,"6:00 AM - 12:00 PM",1,5,4,"BNPL","Y",7,0
"CXAUQ_2712",1100,188,256,"F",44,"NSW","Rural","Tablet_Android","Browser","Daily",4,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_1834",40,96,165,"F",38,"VIC","Urban","Phone_iOS","App","Daily",60,"6:00 AM - 12:00 PM",1,5,3,"eWallet","Y",12,0
"CXAUQ_2449",1000,53,499,"F",54,"NSW","Rural","Tablet_Android","App","Daily",34,"6:00 AM - 12:00 PM",12,3,4,"BNPL","Y",24,0
"CXAUQ_1241",40,293,261,"F",24,"NSW","Rural","Phone_Android","App","Weekly",57,"12:00 AM - 6:00 AM",5,2,3,"BNPL","Y",9,0
"CXAUQ_1833",40,50,258,"F",51,"VIC","Urban","Phone_iOS","App","Daily",32,"6:00 AM - 12:00 PM",1,5,1,"BNPL","Y",13,0
"CXAUQ_1903",40,143,289,"F",25,"TAS","Urban","Phone_iOS","Browser","Weekly",0,"6:00 AM - 12:00 PM",4,2,2,"BNPL","N",0,0
"CXAUQ_290",1300,203,0,"M",60,"ACT","Urban","Phone_Android","App","Weekly",45,"12:00 PM - 6:00 PM",2,5,4,"BNPL","Y",15,0
"CXAUQ_1055",40,50,150,"F",22,"VIC","Urban","Tablet_iOS","Browser","Weekly",9,"12:00 AM - 6:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_2003",1700,61,363,"F",50,"NSW","Urban","Tablet_Android","Browser","Daily",7,"6:00 AM - 12:00 PM",13,5,4,"BNPL","N",0,0
"CXAUQ_655",1550,219,0,"F",59,"WA","Urban","Phone_Android","App","Monthly",29,"12:00 PM - 6:00 PM",14,4,4,"BNPL","Y",28,0
"CXAUQ_1702",1600,83,319,"F",60,"NSW","Rural","Tablet_Android","Browser","Monthly",37,"6:00 PM - 12:00 AM",1,4,4,"BNPL","N",0,0
"CXAUQ_1056",40,241,282,"F",23,"NT","Urban","Phone_iOS","Browser","Weekly",27,"12:00 AM - 6:00 AM",4,1,1,"BNPL","N",0,0
"CXAUQ_1750",40,50,435,"M",20,"NSW","Urban","Phone_Android","Browser","Daily",33,"6:00 PM - 12:00 AM",1,1,2,"BNPL","N",0,0
"CXAUQ_646",700,50,372,"M",30,"NSW","Urban","Phone_iOS","Browser","Daily",57,"12:00 PM - 6:00 PM",4,1,4,"Card","N",0,0
"CXAUQ_1221",600,164,58,"M",51,"VIC","Urban","Tablet_Android","App","Monthly",48,"12:00 AM - 6:00 AM",1,3,4,"eWallet","Y",22,7
"CXAUQ_657",40,50,490,"F",30,"VIC","Urban","Phone_iOS","App","Monthly",23,"12:00 PM - 6:00 PM",2,3,3,"Card","Y",6,0
"CXAUQ_783",1000,186,0,"F",52,"WA","Rural","Tablet_Android","App","Weekly",31,"12:00 PM - 6:00 PM",14,4,4,"eWallet","Y",12,6
"CXAUQ_1691",1300,154,168,"F",57,"WA","Rural","Tablet_Android","Browser","Weekly",51,"6:00 PM - 12:00 AM",1,4,4,"eWallet","N",0,0
"CXAUQ_2018",40,50,376,"F",26,"TAS","Rural","Phone_iOS","Browser","Daily",53,"6:00 AM - 12:00 PM",1,1,3,"BNPL","N",0,0
"CXAUQ_1905",600,170,387,"F",49,"VIC","Urban","Tablet_iOS","Browser","Daily",55,"6:00 AM - 12:00 PM",6,3,4,"BNPL","N",0,0
"CXAUQ_661",40,50,40,"M",25,"ACT","Urban","Phone_iOS","App","Daily",19,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",30,8
"CXAUQ_1613",1000,143,349,"F",38,"VIC","Urban","Tablet_Android","Browser","Monthly",45,"6:00 PM - 12:00 AM",4,4,4,"BNPL","N",0,0
"CXAUQ_551",600,50,322,"F",33,"NSW","Urban","Phone_Android","App","Daily",44,"12:00 PM - 6:00 PM",6,3,4,"BNPL","Y",12,0
"CXAUQ_971",1350,57,0,"M",51,"TAS","Urban","Phone_Android","Browser","Monthly",32,"12:00 AM - 6:00 AM",1,5,4,"BNPL","N",0,0
"CXAUQ_2584",1350,194,283,"F",47,"TAS","Urban","Tablet_Android","Browser","Monthly",27,"6:00 PM - 12:00 AM",14,5,4,"BNPL","N",0,0
"CXAUQ_1003",209,163,0,"M",65,"NSW","Urban","Tablet_Android","Browser","Daily",47,"12:00 AM - 6:00 AM",1,2,3,"eWallet","N",0,0
"CXAUQ_1258",40,75,298,"M",47,"TAS","Urban","Phone_Android","Browser","Daily",24,"12:00 AM - 6:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_2034",1600,191,40,"M",50,"NSW","Urban","Tablet_Android","App","Daily",42,"6:00 AM - 12:00 PM",3,4,4,"eWallet","Y",25,0
"CXAUQ_327",1050,163,0,"F",47,"VIC","Rural","Phone_Android","Browser","Monthly",1,"12:00 PM - 6:00 PM",14,5,4,"BNPL","N",0,0
"CXAUQ_340",40,160,0,"M",45,"NT","Urban","Phone_iOS","Browser","Monthly",60,"12:00 PM - 6:00 PM",4,2,3,"eWallet","N",0,0
"CXAUQ_1996",1000,125,483,"M",57,"NSW","Urban","Tablet_Android","Browser","Daily",55,"6:00 AM - 12:00 PM",11,5,4,"BNPL","N",0,0
"CXAUQ_1039",143,126,62,"M",61,"QLD","Rural","Tablet_iOS","Browser","Daily",0,"12:00 AM - 6:00 AM",3,2,4,"eWallet","N",0,0
"CXAUQ_265",850,50,297,"M",44,"ACT","Urban","Tablet_iOS","Browser","Monthly",49,"12:00 PM - 6:00 PM",1,3,4,"BNPL","N",0,0
"CXAUQ_64",40,144,72,"F",23,"VIC","Urban","Phone_iOS","Browser","Daily",28,"12:00 PM - 6:00 PM",5,3,3,"eWallet","N",0,0
"CXAUQ_1307",400,152,40,"M",42,"QLD","Urban","Phone_iOS","Browser","Weekly",47,"6:00 PM - 12:00 AM",6,1,3,"eWallet","N",0,0
"CXAUQ_2454",800,218,101,"M",37,"TAS","Urban","Tablet_Android","Browser","Monthly",7,"6:00 PM - 12:00 AM",10,4,4,"BNPL","N",0,0
"CXAUQ_506",1350,50,0,"F",42,"WA","Rural","Phone_Android","App","Monthly",0,"12:00 PM - 6:00 PM",3,5,4,"BNPL","Y",6,0
