"C_ID","C_EquipmentSpend","C_ApparelSpend","C_FootwearSpend","C_Gender","C_Age","C_State","C_Area","C_DeviceType","C_ShoppingCart","C_EmailAd","C_ShoppingDuration","C_TimeOfShopping","C_Number_of_Orders","C_Reviews","C_OrderToDelivery","C_Payment","App_Discounts","App_Tenure","App_Referral"
"CXAUQ_85",40,50,367,"M",31,"SA","Urban","Phone_iOS","Browser","Monthly",9,"12:00 PM - 6:00 PM",1,3,2,"BNPL","N",0,0
"CXAUQ_2415",1500,115,427,"M",54,"WA","Rural","Tablet_Android","App","Monthly",12,"6:00 AM - 12:00 PM",6,5,4,"BNPL","Y",13,0
"CXAUQ_2722",950,50,60,"M",54,"NT","Urban","Tablet_iOS","Browser","Monthly",18,"6:00 PM - 12:00 AM",1,5,4,"BNPL","N",0,0
"CXAUQ_34",40,206,0,"F",50,"SA","Rural","Phone_iOS","Browser","Weekly",37,"12:00 PM - 6:00 PM",5,2,4,"eWallet","N",0,0
"CXAUQ_1059",132,198,125,"M",61,"VIC","Urban","Tablet_Android","Browser","Monthly",37,"12:00 PM - 6:00 PM",3,2,1,"BNPL","N",0,0
"CXAUQ_1012",287,153,451,"F",62,"WA","Rural","Tablet_iOS","Browser","Daily",2,"12:00 AM - 6:00 AM",5,2,4,"eWallet","N",0,0
"CXAUQ_1651",800,283,464,"M",48,"VIC","Rural","Phone_iOS","Browser","Weekly",11,"6:00 PM - 12:00 AM",14,3,4,"BNPL","N",0,0
"CXAUQ_503",40,100,0,"F",30,"SA","Urban","Tablet_iOS","App","Weekly",3,"12:00 PM - 6:00 PM",1,2,3,"eWallet","Y",17,0
"CXAUQ_154",40,131,40,"F",20,"NSW","Urban","Phone_iOS","App","Daily",43,"12:00 PM - 6:00 PM",2,1,3,"eWallet","Y",17,0
"CXAUQ_2097",40,146,266,"M",22,"WA","Urban","Tablet_iOS","Browser","Weekly",40,"6:00 AM - 12:00 PM",5,2,1,"BNPL","N",0,0
"CXAUQ_2818",40,64,334,"F",50,"SA","Rural","Phone_Android","App","Daily",3,"6:00 PM - 12:00 AM",1,3,4,"eWallet","Y",25,0
"CXAUQ_2844",800,186,0,"M",51,"NSW","Rural","Tablet_Android","App","Daily",15,"6:00 PM - 12:00 AM",11,3,4,"BNPL","Y",9,0
"CXAUQ_813",40,97,449,"M",27,"TAS","Rural","Phone_iOS","Browser","Monthly",19,"12:00 AM - 6:00 AM",5,3,4,"Card","N",0,0
"CXAUQ_573",500,245,373,"F",38,"NSW","Urban","Tablet_Android","Browser","Daily",17,"12:00 PM - 6:00 PM",5,2,4,"Card","N",0,0
"CXAUQ_638",40,267,134,"M",25,"NSW","Rural","Tablet_iOS","Browser","Daily",39,"12:00 PM - 6:00 PM",3,5,4,"eWallet","N",0,0
"CXAUQ_1016",217,40,191,"F",61,"NSW","Urban","Tablet_Android","Browser","Daily",28,"12:00 AM - 6:00 AM",5,5,3,"Card","N",0,0
"CXAUQ_786",850,176,419,"F",44,"NSW","Rural","Tablet_Android","App","Weekly",11,"12:00 PM - 6:00 PM",11,3,4,"eWallet","Y",19,6
"CXAUQ_1782",950,184,69,"M",47,"NSW","Urban","Tablet_iOS","Browser","Daily",50,"6:00 PM - 12:00 AM",3,4,4,"eWallet","N",0,0
"CXAUQ_2062",40,50,255,"M",40,"WA","Rural","Phone_iOS","App","Monthly",50,"6:00 AM - 12:00 PM",12,4,3,"BNPL","Y",26,0
"CXAUQ_1484",40,75,355,"M",50,"NT","Urban","Tablet_iOS","Browser","Daily",45,"6:00 PM - 12:00 AM",1,1,2,"BNPL","N",0,0
"CXAUQ_79",350,66,208,"F",43,"NSW","Urban","Phone_iOS","App","Weekly",4,"12:00 PM - 6:00 PM",3,2,3,"Card","Y",4,0
"CXAUQ_2189",600,50,40,"F",42,"WA","Rural","Tablet_iOS","App","Weekly",17,"6:00 AM - 12:00 PM",4,3,4,"eWallet","Y",14,0
"CXAUQ_1665",40,50,61,"M",31,"QLD","Urban","Tablet_Android","Browser","Monthly",0,"6:00 PM - 12:00 AM",1,3,3,"eWallet","N",0,0
"CXAUQ_335",700,291,0,"M",57,"VIC","Urban","Phone_Android","Browser","Monthly",19,"12:00 PM - 6:00 PM",8,4,4,"BNPL","N",0,0
"CXAUQ_2696",750,179,185,"F",35,"NSW","Urban","Tablet_iOS","App","Daily",16,"6:00 PM - 12:00 AM",2,2,4,"BNPL","Y",16,4
"CXAUQ_379",850,201,0,"M",56,"NSW","Urban","Tablet_Android","Browser","Daily",10,"12:00 PM - 6:00 PM",14,4,4,"BNPL","N",0,0
"CXAUQ_2768",1300,152,118,"F",51,"NSW","Urban","Tablet_Android","Browser","Daily",35,"6:00 PM - 12:00 AM",1,5,4,"BNPL","N",0,0
"CXAUQ_2430",600,181,155,"F",33,"QLD","Rural","Phone_Android","App","Monthly",36,"6:00 AM - 12:00 PM",2,4,4,"BNPL","Y",21,4
"CXAUQ_60",200,50,121,"F",27,"VIC","Rural","Phone_iOS","Browser","Daily",10,"12:00 PM - 6:00 PM",2,1,4,"eWallet","N",0,0
"CXAUQ_1654",1700,241,61,"M",59,"SA","Urban","Phone_Android","App","Monthly",3,"6:00 PM - 12:00 AM",9,4,4,"eWallet","Y",15,0
"CXAUQ_259",400,209,322,"M",42,"SA","Urban","Phone_iOS","App","Weekly",8,"12:00 PM - 6:00 PM",3,3,3,"Card","Y",23,0
"CXAUQ_1926",40,97,123,"M",50,"VIC","Urban","Phone_iOS","Browser","Daily",48,"6:00 AM - 12:00 PM",1,2,3,"eWallet","N",0,0
"CXAUQ_1595",1050,236,164,"F",42,"QLD","Urban","Tablet_Android","App","Monthly",23,"6:00 PM - 12:00 AM",1,5,4,"eWallet","Y",20,0
"CXAUQ_1319",900,236,79,"F",60,"SA","Urban","Tablet_Android","Browser","Weekly",16,"6:00 PM - 12:00 AM",2,4,4,"eWallet","N",0,0
"CXAUQ_630",40,77,339,"F",28,"WA","Urban","Tablet_iOS","Browser","Monthly",28,"12:00 PM - 6:00 PM",3,2,3,"eWallet","N",0,0
"CXAUQ_655",1550,219,0,"F",59,"WA","Urban","Phone_Android","App","Monthly",29,"12:00 PM - 6:00 PM",14,4,4,"BNPL","Y",28,0
"CXAUQ_1759",400,276,50,"F",37,"VIC","Urban","Phone_Android","Browser","Monthly",29,"6:00 PM - 12:00 AM",1,3,3,"eWallet","N",0,0
"CXAUQ_905",750,178,464,"F",52,"VIC","Urban","Tablet_Android","App","Monthly",3,"12:00 AM - 6:00 AM",13,5,4,"Card","Y",16,0
"CXAUQ_908",40,59,40,"M",58,"VIC","Urban","Phone_iOS","Browser","Daily",1,"12:00 AM - 6:00 AM",1,1,3,"Card","N",0,0
"CXAUQ_1159",40,50,448,"F",21,"WA","Urban","Phone_iOS","Browser","Daily",8,"12:00 AM - 6:00 AM",1,3,1,"BNPL","N",0,0
"CXAUQ_1703",950,203,371,"M",35,"NSW","Urban","Phone_iOS","Browser","Monthly",48,"6:00 PM - 12:00 AM",5,2,4,"BNPL","N",0,0
"CXAUQ_1148",40,168,246,"F",22,"VIC","Urban","Phone_iOS","Browser","Monthly",28,"12:00 AM - 6:00 AM",2,1,1,"BNPL","N",0,0
"CXAUQ_1574",1300,218,402,"F",45,"NSW","Urban","Tablet_Android","Browser","Daily",52,"6:00 PM - 12:00 AM",13,4,4,"BNPL","N",0,0
"CXAUQ_1640",40,198,268,"M",36,"QLD","Rural","Tablet_Android","App","Monthly",12,"6:00 PM - 12:00 AM",1,4,2,"BNPL","Y",4,0
"CXAUQ_914",1200,216,0,"F",53,"SA","Rural","Phone_Android","App","Monthly",31,"12:00 AM - 6:00 AM",9,4,4,"BNPL","Y",17,0
"CXAUQ_514",1350,160,0,"F",52,"NSW","Urban","Tablet_Android","Browser","Daily",49,"12:00 PM - 6:00 PM",5,4,4,"BNPL","N",0,0
"CXAUQ_1060",74,105,146,"M",70,"VIC","Rural","Tablet_Android","Browser","Monthly",57,"12:00 PM - 6:00 PM",3,2,4,"eWallet","N",0,0
"CXAUQ_448",650,158,0,"F",51,"VIC","Urban","Phone_iOS","App","Weekly",30,"12:00 PM - 6:00 PM",7,3,4,"BNPL","Y",15,0
"CXAUQ_1017",40,118,40,"F",21,"SA","Urban","Phone_iOS","Browser","Daily",55,"12:00 AM - 6:00 AM",1,1,3,"eWallet","N",0,0
"CXAUQ_277",40,166,322,"M",24,"VIC","Rural","Tablet_iOS","App","Daily",35,"12:00 PM - 6:00 PM",2,2,4,"eWallet","Y",24,0
"CXAUQ_2758",1400,298,75,"M",43,"NSW","Rural","Tablet_Android","Browser","Weekly",47,"6:00 PM - 12:00 AM",8,5,4,"BNPL","N",0,0
"CXAUQ_2376",1200,130,490,"M",42,"TAS","Rural","Tablet_Android","Browser","Weekly",12,"6:00 AM - 12:00 PM",12,4,4,"BNPL","N",0,0
"CXAUQ_651",40,155,155,"F",23,"WA","Urban","Tablet_Android","App","Monthly",32,"12:00 PM - 6:00 PM",6,4,3,"Card","Y",29,0
"CXAUQ_11",40,216,118,"M",30,"SA","Rural","Phone_iOS","Browser","Weekly",29,"12:00 PM - 6:00 PM",2,4,4,"eWallet","N",0,0
"CXAUQ_2754",250,163,334,"F",26,"NSW","Urban","Phone_Android","App","Daily",17,"6:00 PM - 12:00 AM",3,1,3,"Card","Y",25,0
"CXAUQ_2504",1150,163,347,"F",53,"VIC","Urban","Tablet_Android","Browser","Monthly",34,"6:00 PM - 12:00 AM",5,5,4,"BNPL","N",0,0
"CXAUQ_1655",40,71,40,"F",46,"NSW","Rural","Phone_iOS","Browser","Daily",18,"6:00 PM - 12:00 AM",1,4,4,"eWallet","N",0,0
"CXAUQ_1792",40,183,305,"F",24,"QLD","Urban","Phone_iOS","Browser","Weekly",49,"6:00 AM - 12:00 PM",1,4,1,"BNPL","N",0,0
"CXAUQ_2017",1450,158,318,"M",54,"TAS","Urban","Tablet_Android","App","Weekly",20,"6:00 AM - 12:00 PM",9,5,4,"BNPL","Y",23,0
"CXAUQ_1678",600,123,307,"F",33,"NSW","Urban","Phone_iOS","App","Daily",30,"6:00 PM - 12:00 AM",1,1,4,"BNPL","Y",12,0
"CXAUQ_2013",40,110,493,"M",39,"QLD","Urban","Phone_iOS","Browser","Monthly",57,"6:00 AM - 12:00 PM",1,2,1,"BNPL","N",0,0
"CXAUQ_2563",40,263,71,"F",29,"WA","Rural","Tablet_iOS","Browser","Weekly",13,"6:00 PM - 12:00 AM",6,1,4,"eWallet","N",0,0
"CXAUQ_959",40,126,63,"M",22,"NSW","Rural","Phone_iOS","Browser","Daily",52,"12:00 AM - 6:00 AM",1,2,4,"eWallet","N",0,0
"CXAUQ_2454",800,218,101,"M",37,"TAS","Urban","Tablet_Android","Browser","Monthly",7,"6:00 PM - 12:00 AM",10,4,4,"BNPL","N",0,0
"CXAUQ_628",1250,293,0,"M",53,"NSW","Urban","Tablet_Android","Browser","Daily",19,"12:00 PM - 6:00 PM",4,3,4,"BNPL","N",0,0
"CXAUQ_1959",40,232,251,"M",54,"VIC","Urban","Phone_iOS","App","Daily",3,"6:00 AM - 12:00 PM",3,4,2,"BNPL","Y",29,8
"CXAUQ_701",1250,270,0,"F",58,"NSW","Urban","Tablet_Android","Browser","Daily",59,"12:00 PM - 6:00 PM",5,3,4,"eWallet","N",0,0
"CXAUQ_1676",1350,262,254,"M",41,"NSW","Rural","Tablet_Android","Browser","Daily",7,"6:00 PM - 12:00 AM",13,5,4,"BNPL","N",0,0
"CXAUQ_1535",40,50,128,"M",31,"NSW","Urban","Tablet_iOS","Browser","Daily",21,"6:00 PM - 12:00 AM",3,3,3,"eWallet","N",0,0
"CXAUQ_2428",1000,76,44,"M",44,"NSW","Rural","Tablet_iOS","App","Daily",16,"6:00 AM - 12:00 PM",10,3,4,"BNPL","Y",4,0
"CXAUQ_694",40,50,312,"M",36,"NSW","Urban","Phone_iOS","Browser","Weekly",5,"12:00 PM - 6:00 PM",3,2,3,"eWallet","N",0,0
"CXAUQ_1929",40,180,387,"F",37,"VIC","Urban","Phone_iOS","Browser","Daily",60,"6:00 AM - 12:00 PM",4,0,1,"BNPL","N",0,0
"CXAUQ_308",40,62,0,"F",56,"NSW","Rural","Phone_iOS","Browser","Daily",15,"12:00 PM - 6:00 PM",1,1,4,"eWallet","N",0,0
"CXAUQ_693",40,224,112,"M",21,"ACT","Rural","Phone_iOS","Browser","Weekly",15,"12:00 PM - 6:00 PM",3,1,3,"BNPL","N",0,0
"CXAUQ_1931",40,181,368,"F",44,"VIC","Rural","Phone_iOS","Browser","Daily",46,"6:00 AM - 12:00 PM",3,2,2,"BNPL","N",0,0
"CXAUQ_907",900,166,483,"F",47,"VIC","Urban","Tablet_Android","App","Weekly",7,"12:00 AM - 6:00 AM",6,5,4,"eWallet","Y",28,0
